doc_idx,rewrite
528,graduate
529,sailor
530,suppliers
531,school
532,gold
533,vote
534,chief
535,command
536,sales
537,soldier
538,purchase
539,wedding
540,donations
541,president
542,fired
543,win
544,student
545,control
546,together
547,president
548,rent
549,employed
550,performance
551,reward
552,medal
553,appoint
554,winner
555,victory
556,competitive
557,live
558,soldier
559,compete
560,gold
561,command
562,wife
563,betrothed
564,promised
565,medal
566,concert
567,called
568,embezzled
569,marriage
570,professor
571,wife
572,musician
573,protests
574,In case you havent heard NJ is having it is own recall campaign to recall NJ Senate President Steve Sweeney Sweeney is from a largely rural district and has always been pro-sportsman and pro gun Two years ago there were a lot of anti-gun bills that were proposed in NJ is Senate Senate President Sweeney promised that if he was elected he would block every one of these bills from even making it to committee He was elected and immediately combined all 21 anti-gun bills into one big anti gun bill put his name on it and pushed it quickly through the NJ Senate It passed both the NJ Senate and NJ Assembly but was thankfully vetoed by Governor Christie Christie vetoed it because he is pretending to be anti-gun so he can be president Sweeney pushed it through because he wants to be governor and the rest of NJ is anti-gun so he needs to be anti-gun too. The event trigger is recall.
575,gone
576,music
577,gold
578,coach
579,performance
580,reported
581,singer
582,professor
583,work
584,winner
585,command
586,study
587,medal
588,work
589,announced
590,work
591,position
592,pay
593,director
594,graduate
595,film
596,director
597,sailor
598,husband
599,"Because large parts of Hispania were outside his control, the western Roman emperor, Honorius (r. 395–423), commissioned his sister, Galla Placidia, and her husband Athaulf, the Visigothic king, to restore order in the Iberian Peninsula.. The event trigger is husband."
600,chief
601,go
602,singer
603,graduate
604,medal
605,performance
606,together
607,married
608,soldier
609,buy
610,wedding
611,graduate
612,marry
613,sailor
614,professor
615,robbed
616,married
617,work
618,medal
619,competitor
620,together
621,bronze
622,together
623,marines
624,work
625,member
626,graduate
627,pay
628,work
629,officer
630,resident
631,medal
632,coach
633,medal
634,wife
635,president
636,spouse
637,gold
638,film
639,control
640,competition
641,job
642,interview
643,bronze
644,pay
645,leader
646,resident
647,service
648,work
649,march
650,wife
651,play
652,soldier
653,room
654,singer
655,head
656,soldier
657,arrested
658,charged
659,president
660,condolences
661,soldier
662,husband
663,trade
664,soldier
665,married
666,command
667,music
668,student
669,volunteer
670,partner
671,order
672,marriage
673,gold
674,professor
675,soldier
676,soldier
677,supply
678,professor
679,caught
680,work
681,win
682,marry
683,former
684,professor
685,film
686,marriage
687,married
688,medal
689,soldier
690,command
691,Subpoenas
692,resigned
693,called
694,film
695,education
696,endorsements
697,medal
698,position
699,sing
700,wife
701,interviews
702,chairman
703,medal
704,gold
705,musicians
706,married
707,film
708,head
709,holiday
710,chair
711,singing
712,driver
713,post
714,coach
715,student
716,together
717,singer
718,buy
719,medal
720,work
721,musician
722,medal
723,"Jake Peter Roche (born 16 September 1992) is a British recording artist, musician and actor, best known as the lead vocalist of the band Rixton, charting internationally with ""Me and My Broken Heart"".. The event trigger is musician."
724,"He coached further gold medal winners at the 1912 Olympic Games, including Willie Applegarth.. The event trigger is medal."
725,leader
726,chairman
727,betrothed
728,demand
729,singer
730,graduate
731,go
732,graduate
733,live
734,singer
735,winner
736,elected
737,medal
738,director
739,husband
740,singer
741,chief
742,leader
743,winner
744,discuss
745,moved in
746,boss
747,study
748,president
749,raise
750,professor
751,date
752,service
753,singer
754,wife
755,wife
756,singer
757,singer
758,wife
759,used
760,hire
761,competition
762,diplomat
763,winner
764,together
765,leader
766,concert
767,gold
768,musician
769,infiltrating
770,chief
771,together
772,singer
773,music
774,competitor
775,together
776,play
777,coach
778,wedding
779,sailor
780,singer
781,performance
782,film
783,win
784,investors
785,singer
786,film
787,graduate
788,command
789,soldier
790,lecturer
791,soldier
792,music
793,control
794,shipped
795,transferred
796,train
797,singer
798,married
799,charge
800,school
801,command
802,given
803,sailor
804,medal
805,stay
806,soldier
807,master
808,director
809,work
810,command
811,meeting
812,iva
813,president
814,wife
815,coach
816,player
817,medal
818,leader
819,school
820,wife
821,partner
822,resident
823,winner
824,voters
825,school
826,member
827,killing
828,director
829,professor
830,warns
831,said
832,command
833,medal
834,singer
835,work
836,winner
837,out
838,marriage
839,music
840,employ
841,president
842,wife
843,chief
844,command
845,order
846,singer
847,leaving
848,buy
849,wife
850,medal
851,wife
852,educational
853,carrying
854,sending
855,medal
856,medal
857,singer
858,musician
859,victory
860,coach
861,resident
862,president
863,live
864,chief
865,head
866,chief
867,singer
868,coach
869,singer
870,husband
871,kill
872,sings
873,challenging
874,bronze
875,command
876,married
877,position
878,call
879,transport
880,partner
881,music
882,concert
883,sung
884,command
885,sales
886,professor
887,posted
888,firing
889,buyout
890,gold
891,takeover
892,work
893,demand
894,professor
895,together
896,command
897,work
898,member
899,musician
900,expelled
901,pulled
902,command
903,silver
904,work
905,remarks
906,offered
907,beating
908,president
909,immigration
910,couple
911,musician
912,wife
913,professor
914,school
915,medal
916,soldier
917,paid out
918,read
919,position
920,camp
921,director
922,musician
923,husband
924,president
925,president
926,protesters
927,leader
928,purchases
929,graduate
930,medal
931,chairman
932,musician
933,shot
934,graduate
935,wife
936,clear
937,investors
938,out
939,married
940,thrusting
941,Claims
942,medal
943,wife
944,readership
945,film
946,wife
947,trip
948,film
949,left
950,graduate
951,married
952,sold
953,ordered
954,film
955,competitive
956,leader
957,play
958,sang
959,finish
960,diplomat
961,soldier
962,get to
963,leader
964,statement
965,live
966,married
967,terrorists
968,soldier
969,soldier
970,music
971,manufacturing
972,visited
973,soldier
974,wife
975,marriage
976,buy out
977,work
978,singer
979,singer
980,sentence
981,general
982,that
983,sang
984,medal
985,school
986,musician
987,board
988,wife
989,married
990,singer
991,winner
992,singing
993,wife
994,school
995,leader
996,command
997,married
998,singing
999,coaching
1000,music
1001,command
1002,work
1003,enter
1004,movement
1005,position
1006,soldier
1007,command
1008,professor
1009,camp
1010,medal
1011,performance
1012,medal
1013,commander
1014,shipping
1015,arrive
1016,command
1017,music
1018,wife
1019,live
1020,strike
1021,warned
1022,soldier
1023,punched
1024,music
1025,says
1026,president
1027,it
1028,husband
1029,school
1030,work
1031,winner
1032,order
1033,manufacturing
1034,performance
1035,coach
1036,leader
1037,soldier
1038,shown
1039,moving
1040,soldier
1041,member
1042,part
1043,together
1044,command
1045,winner
1046,call
1047,concert
1048,shipping
1049,soldier
1050,official
1051,medal
1052,singer
1053,command
1054,live
1055,music
1056,inner
1057,leader
1058,winner
1059,musician
1060,partner
1061,leader
1062,soldier
1063,said
1064,accused
1065,marriage
1066,coach
1067,silver
1068,soldier
1069,graduate
1070,partner
1071,announced
1072,medal
1073,income
1074,leader
1075,married
1076,wife
1077,film
1078,president
1079,Fighting
1080,deadly
1081,violence
1082,gold
1083,soldier
1084,control
1085,served
1086,using
1087,coach
1088,says
1089,coming
1090,work
1091,graduate
1092,director
1093,escorted
1094,musicians
1095,race
1096,position
1097,music
1098,crossed
1099,service
1100,leader
1101,announcement
1102,gathering
1103,deploy
1104,leader
1105,medal
1106,singer
1107,chief
1108,call
1109,singer
1110,singer
1111,winner
1112,create
1113,part
1114,wife
1115,wounded
1116,command
1117,musician
1118,chief
1119,leader
1120,coach
1121,gangraping
1122,wedding
1123,work
1124,couple
1125,musician
1126,professor
1127,live
1128,marriage
1129,work
1130,wife
1131,leader
1132,arrested
1133,singer
1134,coach
1135,coach
1136,medal
1137,singer
1138,command
1139,employed
1140,said
1141,president
1142,medal
1143,get
1144,bought
1145,director
1146,gold
1147,bronze
1148,partner
1149,elected
1150,playing
1151,control
1152,married
1153,command
1154,live
1155,wife
1156,sailor
1157,resident
1158,charge
1159,musician
1160,command
1161,married
1162,leader
1163,musician
1164,pilgrims
1165,command
1166,sailor
1167,work
1168,soldier
1169,medal
1170,former
1171,shopping
1172,bronze
1173,governor
1174,manufacturing
1175,soldier
1176,secure
1177,said
1178,sentenced
1179,musician
1180,president
1181,hands on
1182,medal
1183,take out
1184,coach
1185,get
1186,placed
1187,said
1188,wife
1189,school
1190,wife
1191,said
1192,government
1193,married
1194,wife
1195,shootings
1196,command
1197,president
1198,singer
1199,professor
1200,posting
1201,music
1202,work
1203,soldier
1204,study
1205,wife
1206,coach
1207,presidential
1208,professor
1209,graduate
1210,chairman
1211,minister
1212,jobless
1213,together
1214,soldier
1215,musician
1216,wife
1217,wife
1218,written
1219,camp
1220,lost
1221,board
1222,sales
1223,swept out of power
1224,soldier
1225,wife
1226,education
1227,film
1228,music
1229,medal
1230,student
1231,fly
1232,musician
1233,tutor
1234,wife
1235,soldier
1236,control
1237,coach
1238,lenders
1239,executive
1240,professor
1241,singer
1242,walked
1243,husband
1244,statement
1245,winner
1246,wife
1247,soldier
1248,Leave
1249,elect
1250,together
1251,work
1252,professor
1253,wife
1254,coach
1255,talked
1256,command
1257,position
1258,medal
1259,professor
1260,gold
1261,president
1262,buy
1263,singer
1264,professor
1265,go
1266,film
1267,married
1268,fired
1269,graduate
1270,medal
1271,music
1272,live
1273,arrived
1274,win
1275,student
1276,coach
1277,husband
1278,medal
1279,music
1280,associate
1281,music
1282,president
1283,make
1284,medal
1285,study
1286,hearing
1287,wife
1288,control
1289,leader
1290,donated
1291,service
1292,gather
1293,attacking
1294,leader
1295,executives
1296,moving
1297,musician
1298,husband
1299,play
1300,job
1301,work
1302,call
1303,burned
1304,get
1305,medal
1306,singer
1307,soldier
1308,position
1309,sailor
1310,work
1311,command
1312,shipping
1313,concert
1314,student
1315,executive
1316,negotiation
1317,winner
1318,get jobs
1319,singer
1320,film
1321,writes
1322,bronze
1323,meeting
1324,command
1325,concert
1326,employ
1327,load
1328,removing
1329,order
1330,using
1331,graduate
1332,wife
1333,it
1334,declaration
1335,murder
1336,married
1337,wife
1338,student
1339,professor
1340,married
1341,wife
1342,musician
1343,employed
1344,arrested
1345,medal
1346,president
1347,husband
1348,president
1349,won
1350,member
1351,violence
1352,soldier
1353,withdrawal
1354,singer
1355,president
1356,shipped
1357,command
1358,gold
1359,run
1360,education
1361,singer
1362,board
1363,demonstrations
1364,president
1365,student
1366,director
1367,kill
1368,medal
1369,traveling
1370,soldier
1371,left
1372,wife
1373,That
1374,deadly
1375,marriage
1376,sailor
1377,purchase
1378,wife
1379,leader
1380,medal
1381,soldier
1382,lead
1383,husband
1384,spending
1385,husband
1386,work
1387,teacher
1388,student
1389,singing
1390,music
1391,command
1392,counseling
1393,coach
1394,music
1395,protestors
1396,letting
1397,film
1398,service
1399,protest
1400,medal
1401,sent
1402,command
1403,ordered
1404,speeches
1405,medal
1406,marine
1407,wife
1408,position
1409,importing
1410,singer
1411,winner
1412,command
1413,coaches
1414,film
1415,competition
1416,coach
1417,general
1418,general
1419,report
1420,musician
1421,sold
1422,graduate
1423,come
1424,gold
1425,music
1426,board
1427,singer
1428,win
1429,camped
1430,order
1431,board
1432,divorce
1433,singer
1434,singer
1435,married
1436,chairman
1437,loss
1438,board
1439,married
1440,director
1441,professor
1442,singing
1443,leader
1444,soldier
1445,entering
1446,partner
1447,fired
1448,buyer
1449,film
1450,work
1451,president
1452,medal
1453,asked
1454,job
1455,death
1456,wife
1457,gold
1458,massacre
1459,command
1460,airman
1461,lecturer
1462,took
1463,command
1464,wife
1465,funding
1466,stay
1467,buy
1468,principal
1469,lead
1470,winning
1471,work
1472,sang
1473,married
1474,husband
1475,music
1476,professor
1477,became
1478,bring
1479,soldier
1480,win
1481,sentenced
1482,request
1483,silver
1484,president
1485,music
1486,master
1487,winner
1488,husband
1489,position
1490,coach
1491,professor
1492,husband
1493,silver
1494,concerts
1495,Posted
1496,husband
1497,president
1498,wife
1499,musician
1500,said
1501,wife
1502,wife
1503,medal
1504,live
1505,member
1506,LEAVE
1507,wife
1508,husband
1509,medal
1510,command
1511,medal
1512,chairman
1513,coach
1514,graduate
1515,started
1516,medal
1517,student
1518,authority
1519,president
1520,suggesting
1521,executive
1522,wife
1523,Pearlman was part of the original executive team that launched the Fox News Channel under Roger Ailes in 1996.. The event trigger is executive.
1524,"One of Caroline's nieces was Empress Augusta of Germany, wife of William I, German Emperor.. The event trigger is wife."
1525,partner
1526,married
1527,together
1528,graduate
1529,gold
1530,together
1531,brutality
1532,graduate
1533,soldier
1534,competition
1535,minister
1536,singer
1537,soldier
1538,employed
1539,Keynotes
1540,singer
1541,keel
1542,reports
1543,sailor
1544,service
1545,singer
1546,medal
1547,wife
1548,soldier
1549,control
1550,film
1551,wife
1552,wedding
1553,head
1554,chief
1555,marriage
1556,Former
1557,laid off
1558,marriage
1559,wife
1560,school
1561,train
1562,work
1563,rivalry
1564,film
1565,singer
1566,singer
1567,school
1568,professor
1569,work
1570,medal
1571,shopping
1572,medal
1573,executive
1574,"Irene Blecker Rosenfeld (born May 3, 1953) is an American business executive, the chairwoman and CEO of Mondelēz International.. The event trigger is executive."
1575,soldier
1576,study
1577,school
1578,work
1579,trip
1580,medal
1581,medal
1582,government
1583,told
1584,medal
1585,death
1586,wife
1587,coaching
1588,gold
1589,wife
1590,headmaster
1591,medal
1592,joining
1593,professor
1594,gold
1595,medal
1596,wedding
1597,music
1598,soldier
1599,administration
1600,married
1601,work
1602,leave
1603,come
1604,chairman
1605,married
1606,demonstrating
1607,marriage
1608,wife
1609,killed
1610,film
1611,musician
1612,director
1613,offer
1614,compete
1615,medal
1616,buyout
1617,wife
1618,teacher
1619,command
1620,medal
1621,arrested
1622,buyers
1623,gold
1624,"Phelps holds the record for the most gold medals won in a single Olympics, his eight at the 2008 Beijing Games surpassed American swimmer Mark Spitz's seven-gold performance at Munich in 1972.. The event trigger is gold."
1625,medal
1626,concert
1627,work
1628,live
1629,music
1630,arriving
1631,elected
1632,president
1633,control
1634,married
1635,director
1636,president
1637,graduate
1638,resident
1639,member
1640,soldier
1641,lover
1642,control
1643,AoS
1644,president
1645,singer
1646,flying
1647,bronze
1648,professor
1649,soldier
1650,buy
1651,pupil
1652,silver
1653,live
1654,comment
1655,president
1656,taken
1657,faces
1658,musician
1659,performance
1660,clashing with
1661,said
1662,command
1663,called
1664,wife
1665,singer
1666,punching
1667,drivers
1668,medal
1669,job
1670,violence
1671,command
1672,service
1673,soldier
1674,mistress
1675,sung
1676,command
1677,appear
1678,soldier
1679,soldier
1680,position
1681,resignation
1682,president
1683,medal
1684,music
1685,school
1686,president
1687,gold
1688,compete
1689,together
1690,oust
1691,marriage
1692,order
1693,musician
1694,professor
1695,readying
1696,administration
1697,medal
1698,musician
1699,musician
1700,immigration
1701,sailor
1702,gold
1703,partner
1704,command
1705,graduate
1706,medal
1707,together
1708,hired
1709,work
1710,position
1711,medal
1712,work
1713,coach
1714,wife
1715,coach
1716,soldier
1717,travel
1718,go
1719,winner
1720,part
1721,win
1722,order
1723,punching
1724,president
1725,marriage
1726,part
1727,sailor
1728,medal
1729,position
1730,resident
1731,film
1732,soldier
1733,victory
1734,part
1735,silver
1736,resigned
1737,command
1738,medal
1739,purchased
1740,film
1741,start
1742,musician
1743,sold
1744,order
1745,winner
1746,service
1747,make
1748,wife
1749,moved
1750,husband
1751,president
1752,chief
1753,wife
1754,replaced
1755,donate
1756,medal
1757,sailor
1758,together
1759,wife
1760,wife
1761,master
1762,command
1763,sung
1764,command
1765,music
1766,MOVE
1767,coach
1768,filled
1769,affiliated
1770,camp
1771,official
1772,work
1773,deaths
1774,Foxconn a Taiwanese company that does manufacturing and assembly for some of the world is biggest electronics brands including Apple and Hewlett-Packard has more than a million workers in China In a statement Monday Foxconn said that none of the deaths appeared to be work-related and that they all occurred outside the factories The company also said one of the employees had not yet begun work at the company All three were said to have jumped to their deaths from buildings. The event trigger is deaths.
1775,left
1776,command
1777,executive
1778,saying
1779,protests
1780,married
1781,run
1782,performance
1783,it
1784,concert
1785,manufacturing
1786,president
1787,gold
1788,sailor
1789,Recall
1790,director
1791,minister
1792,wife
1793,director
1794,win
1795,film
1796,chief
1797,student
1798,singer
1799,reader
1800,resident
1801,chairman
1802,protesters
1803,command
1804,director
1805,rival
1806,victory
1807,married
1808,professor
1809,music
1810,chairman
1811,wife
1812,making
1813,soldier
1814,it
1815,soldier
1816,moved
1817,music
1818,come
1819,job
1820,soldier
1821,command
1822,service
1823,medal
1824,"Anatoly Nikolayevich Bulakov () (February 3, 1930—1994) was a boxer from the USSR, who won the bronze medal in the flyweight division (– 51 kg) at the 1952 Summer Olympics in Helsinki.. The event trigger is medal."
1825,bronze
1826,singer
1827,travelling
1828,attack
1829,marry
1830,wife
1831,president
1832,singer
1833,correspondent
1834,singer
1835,chairman
1836,command
1837,cash
1838,sellers
1839,sailor
1840,president
1841,boss
1842,partner
1843,attack
1844,professor
1845,control
1846,convoys
1847,professor
1848,told
1849,schools
1850,comments
1851,command
1852,sing
1853,service
1854,command
1855,call
1856,medal
1857,medals
1858,provides
1859,work
1860,say
1861,meets
1862,control
1863,school
1864,cited
1865,pick up
1866,demonstrations
1867,winner
1868,work
1869,work
1870,rebuild
1871,position
1872,music
1873,expelled
1874,rhetoric
1875,resign
1876,rooms
1877,enter
1878,together
1879,marriage
1880,medal
1881,killed
1882,work
1883,medal
1884,reporting
1885,fly
1886,wife
1887,win
1888,wife
1889,professor
1890,commander
1891,director
1892,singer
1893,supervisor
1894,work
1895,musical
1896,embezzlement
1897,sailor
1898,die
1899,elected
1900,winner
1901,competitor
1902,president
1903,work
1904,entering
1905,marches
1906,performance
1907,gold
1908,director
1909,sale
1910,wife
1911,play
1912,produced
1913,say
1914,approach
1915,soldier
1916,medal
1917,sailor
1918,singing
1919,seller
1920,together
1921,medal
1922,coach
1923,competition
1924,ship
1925,music
1926,work
1927,graduate
1928,medal
1929,pension
1930,work
1931,winner
1932,work
1933,mayor
1934,musician
1935,president
1936,soldier
1937,leave
1938,position
1939,traveling
1940,musician
1941,lodge
1942,afford
1943,wedding
1944,camp
1945,singer
1946,conversation
1947,wife
1948,work
1949,live
1950,work
1951,live
1952,winner
1953,president
1954,married
1955,coach
1956,school
1957,coach
1958,intervention
1959,soldier
1960,president
1961,husband
1962,director
1963,roommate
1964,displaced
1965,professor
1966,presidential
1967,medal
1968,professor
1969,soldier
1970,work
1971,hired
1972,graduate
1973,sentence
1974,tell
1975,wife
1976,singer
1977,command
1978,government
1979,push
1980,service
1981,leave
1982,marriage
1983,coach
1984,professor
1985,husband
1986,president
1987,school
1988,funding
1989,soldier
1990,statement
1991,student
1992,get
1993,executive
1994,music
1995,soldier
1996,professor
1997,wife
1998,leader
1999,sang
2000,jail
2001,former
2002,music
2003,sang
2004,coach
2005,coach
2006,sung
2007,victory
2008,wife
2009,transits
2010,medal
2011,medal
2012,work
2013,medal
2014,sang
2015,musician
2016,collaboration
2017,director
2018,fined
2019,education
2020,sailor
2021,singer
2022,vote
2023,works
2024,protest
2025,graduate
2026,film
2027,commander
2028,president
2029,musician
2030,singer
2031,sales
2032,called
2033,acquired
2034,singer
2035,post
2036,introd
2037,restate
2038,musician
2039,run
2040,renounce
2041,singer
2042,Election
2043,wife
2044,musician
2045,professor
2046,competition
2047,sung
2048,professor
2049,wife
2050,demonstration
2051,command
2052,medal
2053,control
2054,wife
2055,order
2056,command
2057,service
2058,medal
2059,music
2060,graduate
2061,payment
2062,partner
2063,sang
2064,medal
2065,married
2066,injured
2067,manifestations
2068,sailor
2069,silver
2070,resident
2071,purchase
2072,command
2073,medal
2074,president
2075,student
2076,chair
2077,employed
2078,commander
2079,work
2080,urged
2081,music
2082,wife
2083,this
2084,silver
2085,president
2086,training
2087,wife
2088,school
2089,paying
2090,married
2091,leave
2092,vote
2093,order
2094,study
2095,music
2096,school
2097,graduate
2098,
2099,musician
2100,entering
2101,work
2102,chief
2103,wife
2104,wife
2105,soldier
2106,singer
2107,pupil
2108,work
2109,rental
2110,wedding
2111,marriage
2112,troop
2113,work
2114,school
2115,singer
2116,gave
2117,medals
2118,married
2119,musician
2120,marry
2121,medal
2122,order
2123,sailor
2124,film
2125,marriage
2126,wife
2127,medal
2128,suggesting
2129,study
2130,command
2131,gave
2132,victory
2133,partner
2134,husband
2135,officially
2136,work
2137,medal
2138,sermon
2139,working
2140,criticizes
2141,quit
2142,singer
2143,leader
2144,posters
2145,command
2146,soldier
2147,wife
2148,school
2149,"In 1919, Samuel G. Plantz, the president of Lawrence College (now Lawrence University), worked with Monroe A. Wertheimer, president of the Thilmany Pulp and Paper Company (and a trustee of Lawrence College) to detail a plan for a night school for paper mill workers.. The event trigger is school."
2150,soldier
2151,soldier
2152,music
2153,medal
2154,concert
2155,buying
2156,sang
2157,soldier
2158,soldier
2159,wife
2160,medal
2161,soldier
2162,together
2163,singer
2164,film
2165,medal
2166,elected
2167,singer
2168,work
2169,study
2170,singing
2171,work
2172,wife
2173,partner
2174,medal
2175,married
2176,student
2177,go
2178,wife
2179,director
2180,student
2181,singer
2182,elected
2183,couple
2184,killed
2185,coach
2186,together
2187,singer
2188,play
2189,wife
2190,coach
2191,heard
2192,stay
2193,pension
2194,direct
2195,musician
2196,soldier
2197,spent
2198,medal
2199,use
2200,wife
2201,climbed
2202,music
2203,concert
2204,victory
2205,married
2206,wife
2207,soldier
2208,professor
2209,wife
2210,position
2211,position
2212,study
2213,graduate
2214,became
2215,president
2216,come
2217,husband
2218,interview
2219,musician
2220,medal
2221,violence
2222,position
2223,soldier
2224,leader
2225,medal
2226,earn
2227,resolution
2228,school
2229,service
2230,soldier
2231,singer
2232,win
2233,soldier
2234,winner
2235,divorced
2236,resigned
2237,declared
2238,suicide
2239,soldier
2240,coach
2241,service
2242,film
2243,winner
2244,film
2245,singer
2246,purchases
2247,husband
2248,singer
2249,"The band was to begin touring in support of the album on June 19, as an opening during the second North American leg of the No Fixed Address Tour, before the tour was cancelled due to the health of headlining band Nickelback's lead singer, Chad Kroeger.. The event trigger is singer."
2250,graduate
2251,school
2252,student
2253,command
2254,singer
2255,medal
2256,medal
2257,reported
2258,singer
2259,wife
2260,offered
2261,cross
2262,live
2263,job
2264,wife
2265,mistress
2266,medal
2267,musician
2268,singer
2269,soldier
2270,married
2271,placed
2272,comment
2273,control
2274,sailor
2275,together
2276,partner
2277,musician
2278,music
2279,get
2280,released
2281,wife
2282,singer
2283,work
2284,wife
2285,join
2286,leader
2287,play
2288,work
2289,been
2290,charged
2291,leader
2292,run
2293,campaigned
2294,sales
