doc_idx,rewrite
362,Telecommunications.
380,Tabletop role-playing games.
378,Gaming community.
379,HVAC community.
377,Student loan verification.
382,Woodworking.
374,Aquaponics community.
384,Fitness enthusiasts.
383,Fitness community
385,Amateur Radio
381,Italian grammar.
387,Plumbing community.
386,Role-playing games.
392,Russian language community.
390,Mathematics Community
388,Oracle Database
394,Portuguese-speaking technical community.
396,Tridion Technical Community
395,Intelligence community.
391,Linguistics.
397,TOR technical community
399,Software development.
401,Linguistics.
398,Islamic theology
403,Mathematics community.
402,Poker community.
404,Ice hockey players in the world cup.
411,Web Development
400,Italian language community.
409,United Nations Military Staff Committee.
393,Business community
406,Mathematics community.
408,Finance
410,Patent Law
405,Plant-based nutrition.
412,Patents
389,German Linguistics
415,Pediatrics.
418,Nutrition.
417,Poker community
424,Homebrewing
420,Community feedback options.
419,"Science fiction book pre 1988 with ""Necromancers"" - author and title?"
407,"Translation: ""How to translate 'letter case' from English?"
425,Medical community.
413,Mathematics
414,Dungeons & Dragons
428,Web Development
427,Sociology.
431,Linguistics.
430,Mobile application patent outside USA.
436,Aerospace Engineering.
438,Blockchain Technical Community
439,Discrete probability for discrete structures class.
433,Question in the Lilith technical community.
416,Star Wars fans.
422,Linguistics.
429,Woodworking
423,Vegan parenting.
432,Healthcare Technology
435,Esperanto
437,Dungeon Design
441,Wordpress community
442,ILP solver speed in relation to search space.
434,Operations Research
443,Linguistics.
426,InfoPath Form community.
421,Science fiction novel enthusiasts.
444,Woodworking
440,IOTA Technical Community
446,Fantasy Literature.
448,Sitecore with SXA Creative Exchange
452,Esperanto community.
450,Poker community
447,Marvel Cinematic Universe.
454,Cricket Technical Community
455,User authentication community.
458,Set theory.
453,Translation for Buzzword in the technical community.
456,Ice hockey statistics.
445,Network infrastructure community.
449,Linguistics.
459,Sports community
457,Environmental Science.
465,Agricultural Technology.
461,OS X relay setup.
462,SharePoint Development
469,UHF antenna design.
472,Networking community.
467,Homebrewing.
470,NFL Contract Negotiation
468,Facebook's Tor Onion accessibility with high bandwidth demand.
451,Passive heating and cooling system for tent/waterbed.
466,Patent information extraction.
473,Community: Italian translators.
474,Hinduism
471,Agile Community.
475,Music Production.
478,Java programming community.
480,Italian language community.
481,Metaheuristics for continuous optimization.
476,Esperanto community.
464,Mercurial community.
482,Children's literature
460,Punctuation in technical writing.
483,German language community.
477,Star Trek: The Next Generation.
479,Servo motor control and power.
485,Copied Component modifications in technical community.
463,JavaScript community
484,User Interface Design
486,Academic community.
488,Salesforce Data Loader for Salesforce community.
489,Patent in the User Interface technical community.
492,Advertising industry.
490,Linguistics.
493,Star Wars Technical Community
487,Italian language community
491,Adsense community
495,Alien megacity livestock delivery logistics.
497,Japanese language community.
502,IOTA community
498,Japanese language community.
496,Programming community.
499,Mathematics community
500,Mythology.
503,Blockchain Technology
501,Gardening.
508,Military history.
494,Medical Imaging Community
507,Amateur Radio
513,Japanese language community
505,Data Visualization
506,Japanese language community
504,Esperanto community.
509,Historical Technology
514,Linguistics.
511,Ophthalmology.
512,Research and Development community.
517,Dentistry.
518,Fiction Writers
515,Tor network.
516,Programming community
519,Tor community
524,Animation industry
520,Urban planning.
523,Software development
521,Poker community.
525,Islamic scholars.
526,Esperanto
510,UHF and up multiple-wavelengths antenna feasibility.
528,VCarve software.
522,Mortgage refinancing.
530,Debian technical community.
531,Russian language community.
533,Carpentry.
532,Holonomic robot with Bluetooth Controls
527,Philosophy.
529,Esperanto community.
538,Home energy efficiency.
541,Homebrewing
542,Animal Rights
534,EHF Euro 2018 Handball
543,Linguistics.
537,Ballistics community.
536,Woodworking.
535,Japanese linguistics
545,Russian language community.
540,UI/UX designers and software tools.
544,Language Learning.
547,Carpentry.
546,Photography.
548,Textile industry ethical concerns.
551,Islamic technical community.
555,Japanese language.
539,Tennis technical community.
549,Islamic community.
550,Dinosaur Planet: Broncosaurus Rex campaign.
554,Ethical Dilemmas for Kantians.
553,Sci-fi weaponry.
556,Tor Network
552,Civil Rights Movement
557,Dune community.
565,Airline industry.
559,Pathfinder RPG community.
569,Scientific thesis formatting.
564,German Language Community
568,Medieval history.
561,SharePoint List community
560,Sports Science.
566,Mi Yodeya
570,Dungeons & Dragons
563,Music Theory
558,Farscape technical community.
571,SharePoint Designer 2010
573,Poker community.
578,Cloning technology.
577,Biomedical research.
576,German language community
572,Islamic art.
574,Political Science.
575,Basketball community.
579,sen clause
580,"Italian grammar: use of pronominal particles in sentences with the verb ""essere"
582,Mathematics community.
581,Sunni Islamic community.
567,SDL Tridion community.
587,Creative Commons licensing for books.
586,Windows Technical Community
589,Novel writing community.
590,Content Porter Technical Community
585,Web Development.
584,Battery recycling impact on environment.
583,Strength training community.
594,Nutrition.
588,IOTA Technical Community
593,Islamic technical community
591,JuggerNET community.
592,Gaming community.
601,Woodworking community.
600,Hinduism.
599,SSL Certificate Validation Failure in Technical Community.
602,Writing community
595,Tor Browser Bundle community.
596,Agricultural Technology
603,Language Learning.
598,Spanish grammar
597,Islamic community.
562,"Suffixes in ""-one"" and ""-ino"" forms."
604,Italian Language Community
609,Translation community
605,Fitness enthusiasts.
607,Patent Law
608,Translation of Neruda's verses in a technical community.
606,Technical Community: Knowledge Management
612,Art community
613,Poker community.
610,Italian language community.
611,Homebrewing
615,Linguistica.
619,Firefox Technical Community
620,Project Management Solution for Small Web Studios
614,Maritime Engineering.
616,JavaScript and IP addresses.
621,Technical community: TCMPublisher.exe
617,Java EE Eclipse installation.
618,Dental hygiene.
622,Homebrewing
627,Psychology.
624,Tridion technical community.
629,Military History.
625,Photography.
623,Tails OS community.
630,Islamic community
628,Linguistic community.
631,Glass Technical Community
636,Star Trek community.
632,Visual Basic community
635,Employee stock purchase program cost basis calculation.
633,Landlord-tenant community.
638,Billiards community
639,Linguistics.
634,Java Developers
637,D&D 3.5/Pathfinder
642,Web Development
641,"Translation community: ""remolonear"" vs ""procrastinar"" for ""to procrastinate"
640,Esperanto phonetics.
644,Renewable Energy.
626,Linguistics.
643,Language learning community
646,Coaxial Cable Community
645,SharePoint 2010
648,Ukrainian technical community.
651,Java Developers: Component Presentation objects as JSON array without MVC.
649,Mechanical Engineering.
652,Agile community.
653,Jewish community.
647,Dysgraphia strategies.
657,Geography.
655,Web design.
656,Linguistics.
658,User Experience
659,Public Health Data Analysis
654,Linguistics.
660,Patent Law
661,Finance.
664,Medical community
662,Automotive insurance costs.
666,Technical community: Dealing with off-topic answers.
665,Manuscript repositories for our community.
669,Magic Technomancer
671,Lord of the Rings community
667,Woodworking
670,Marxist theory.
674,Fitness enthusiasts.
650,"Ukrainian language: ""заключати"" (contract) - technical community."
673,Homebrewing
663,INSOMNIUM song lyrics
668,Homebrewing.
672,Japanese linguistics.
680,Scientific writing for physical constants.
675,Russian language community.
681,Portuguese-speaking developers
676,Lusiphur technical community.
677,jQuery DataTables
688,Spanish grammar.
679,Firearm community.
682,Psychology.
683,Commerce Plugin issue
689,Japanese technical community.
685,Linguistics.
684,Italian language community
690,Salesforce Community
691,Mathematics community.
678,Carpentry.
686,Dungeons & Dragons
692,Electronics Engineering.
694,D&D 3.5 Rogue
687,Linguistics.
698,Russian language community.
699,AD&D 2nd edition community.
693,Italian language community.
696,Historical reenactment community.
695,Storage Technical Community
697,Non-OOP languages
702,Beer brewing community.
701,Astronomy.
706,Aquarium hobbyists.
707,Electrical Engineering.
704,Aviation community.
703,Zumba community.
710,Metasploit IP address retrieval.
709,Blockchain technology.
705,Writing community: Changing internal monologue indicators from parentheses to conventional methods.
708,Research community
700,Operations Research
713,Web development browsers.
711,Etymology of terms in ratio and proportion in old algebra textbooks.
714,Homebrewing
712,Science Fiction Community
717,Linguistics community.
721,Dungeons & Dragons.
715,Cybersecurity.
716,Research Methods.
718,Philosophy community.
724,Teleportation community.
725,Tax community
720,Energy from raindrops.
726,Medical community.
719,Genetic engineering community.
727,Agile project management.
722,Linguistics community.
729,Food sustainability.
723,Linguistics.
730,Psychology.
732,Fantasy literature.
733,Optimization community.
728,Italian and English grammar: indefinite article usage.
735,Adobe Fireworks community.
738,Options Trading.
739,Geography.
736,Travel community.
734,Apache Solr
741,Agile methodology.
742,Astrophysics.
731,Cybersecurity.
744,XP Scaled package installation.
737,Pet product design.
745,Translation: Linguistics.
743,Smartphone recycling.
746,German language community.
747,Baseball community
749,Agile community
748,Chemistry.
755,Cybersecurity.
752,Active Directory User Management
754,Ancient Egyptian Cement Chemistry.
740,Mathematics community.
751,Linguistics.
757,Star Wars community.
756,Pharmacology.
750,Japanese language community.
761,Medieval fantasy world menstruation practices for women.
760,Non-solid state disk drive.
758,PHP Encryption Function
763,Harry Potter fans.
762,UFO enthusiasts.
759,Geometry
765,German language.
770,Household pest control.
768,Online poker community.
753,"Translation for ""When I was young"" - Linguistics"
772,Environmental Science.
769,Coffee enthusiasts.
767,FCC electronic equipments radio emissions API
771,Photography.
764,MAM (Masked Authenticated Message) Stream in IOTA community.
775,Nutritional Science
777,Woodworking.
773,Poker community.
766,Horror Community
780,Mathematics community.
778,Religious community perspective on purpose of unfair pain and sickness.
779,Literary Devices
781,Poker community.
776,IRobot Create-2 community.
783,Poker community.
782,Sitecore technical community.
787,Esperanto education in schools.
788,Java programming community.
791,Russian language community
792,Biofuels pellet mill.
789,Antenna selection in the HT community.
785,Spanish Language Community
774,Linguistic community.
790,Mathematics community.
784,Patent Law.
786,Privacy-focused technical community.
793,Poker community.
794,Mathematics in Security.
795,Lord of the Rings community.
796,Comptia's Project+ certification in the technical community.
802,Computer graphics
804,Construction community
800,MLB Awards
801,Poker community
798,SDL Tridion Sites
805,Homebrewing
799,Astronomy.
797,Horror Gaming
806,Hinduism
809,Cricket ball swing measurement in real-time.
813,Sports Technology
810,Energy conversion formula for solar power community.
812,Virtual reality community
808,Cryptocurrency community.
811,US funding sources for applied OR projects.
807,Graphic Design
818,Esperanto Technical Community
817,Tridion technical community.
803,Poker community.
815,Tor Browser installation issue.
821,Mathematics community
816,IRI: Solidity of a transaction.
820,Poker community.
823,Islamic community
822,Patent question in the Flipboard technical community.
825,Linguistics.
826,Fitness community
824,Russian Grammar.
814,IOTA community
829,Japanese language community
828,Linguistic community.
832,Academia.
833,IOTA Technical Community
819,Time Travel Community
831,Literature.
830,C# programming community.
837,Ukrainian Technical Community
843,Information Technology
834,Jewish community.
827,Graphic Design.
836,Poker community.
842,Music community
846,Science community
839,Interior design.
835,Patent US532942 in the technical community of inventors Charles Bivort and Jean Nadler.
841,Missile weapons reuse in technical community.
838,Technical Documentation Specialist (TDS)
848,SDL Tridion
840,Higher education community.
855,Information Retrieval community
847,Translation community.
850,All grain brewing.
852,Apache Server Configuration
853,Gender dysphoria in character portrayal.
845,Photography community.
851,Book sales data for authors online.
858,SQL community
854,Solar energy community.
844,Education community
861,Ender's Game community.
857,RC car enthusiasts
866,Networking community
856,Linguistics.
865,Personal finance.
860,Young adults.
864,Yeast viability in refrigeration.
859,Plasma Robotics.
867,DXA Technical Community
863,German language community.
849,Atheist community.
869,Philosophy of technology.
868,Personal Finance
875,Linguistics.
874,German Language Community
877,Python GUI toolkits.
872,Cryptography
870,Mathematics
862,Sharepoint and SQL 2008 (SSRS) integration.
878,Kalman Filter in non-Gaussian noise data.
879,Homebrewing
876,Baseball community.
873,Botany.
871,Dungeons & Dragons
888,Japanese language community.
880,Freelancers
883,Engineering community.
887,Intersex community.
889,Color Theory.
884,File System
886,Philosophy of science.
881,Observer Pattern.
891,Inkscape Bezier tool.
885,Writing community
882,Patent Research
892,Vedic Studies
899,Astronomy.
896,Linguistics.
890,Sleep science.
894,Embedded systems.
897,Fitness enthusiasts
898,Astrophysics.
893,CMS template import and manipulation program.
901,SDL Tridion
906,Russian language community.
905,Mathematics community
900,Amateur radio enthusiasts.
904,Software Development.
907,Patent community
903,Network Security
908,IRI debugging techniques.
909,Agile software development.
895,Punctuation in technical writing.
913,Fantasy fiction community.
911,Japanese language community
919,Algae-to-heat conversion technologies.
918,Image Processing
910,Rembrandt Social Media.
922,Esperanto scientific literature.
914,IRA Contribution Re-characterization Rules
916,Mathematics.
923,Fitness community.
924,Retirement planning.
915,Home brewing.
917,Tor Network
902,Hinduism: Gender-specific forbidden activities.
921,Cybersecurity.
927,IOTA community.
928,"Busy Channel Lockout"" in the technical community."
936,IOTA Technical Community
934,Esperanto linguistics.
912,Language and Grammar
932,Furniture Hardware.
926,Credit card usage for building credit in the financial community.
929,Alternative rock music community
931,NBA Salary Cap.
920,State machine workflow permission issue.
930,Scripting community
933,Networking community: Router features to consider.
938,Japanese Language Community
935,"Italian grammar: prepositions with ""è difficile"" + infinitive verb"
944,Ancient Greek warfare tactics.
942,Illustrator
925,Poker chip marking techniques.
943,Amateur Radio
940,Woodworking.
937,Portuguese language community.
946,Arboriculture.
947,Dungeons & Dragons
948,Philosophy of technology
949,Woodworking community
939,Hinduism
955,Python Developers
957,Patents
951,Fluorescent/CFL power requirements.
953,DIY Home Decor.
960,Woodworking.
959,Javascript community
958,Graphic Design
954,Islamic technical community.
961,Economics/Finance.
956,Reason for a rewrite
950,Japanese language community.
952,Education.
941,Arboriculture
945,Appliances.
967,Italian language community
966,Medical community
964,Tridion technical community.
962,Experience Optimization Technical Community
968,Mechanical engineering.
963,Hinduism.
965,Homebrewing
972,Photoshop community.
973,Robotics
974,Web development
980,TorBrowserBundle technical community
979,Robotics community.
971,Networking.
975,Tor community
977,Patenting a time machine.
970,Robotics
978,Lie groups in abstract algebra.
981,Home networking.
976,Web Development
982,Morse Code Community
969,Woodworking.
983,Entomology.
985,Philosophy of ethics.
988,Robotics.
991,Mathematics
984,Developer community: Most inspiring developer speech you've watched.
986,Japanese language learners.
990,RF Amplifier Stage Impedance Matching
987,Razor community.
989,Networking community
995,Sitecore Developers
993,.NET Security Policy.
997,Patenting ideas in software and hardware.
1000,Mathematics
999,C# programming community.
996,Construction industry.
992,German language community.
998,Warlock's Awakened Mind telepathy capabilities.
1001,Sports community
1004,Iota Technical Community
1005,Esperanto technical community.
1003,IOTA community
1007,Italian Language Community
1002,Shaiva Itihasa
1006,Color vision in species with no color vision.
1010,Russian language community.
1009,H.P. Lovecraft stories referenced in Charles Stross's Laundry series.
1013,Linguistics.
1015,Historical Sociology
1012,Web development
1008,Esperanto technical community.
1014,NFL Non-Player Salaries
994,Sitecore Developers
1016,Agile software development.
1019,Translation community
1018,obfs4 technical community
1011,Woodworking community.
1017,MySQL community
1020,Sharepoint technical community.
1023,Jeffrey's Logic of Decision.
1022,Project Management
1021,IOTA community.
1026,Agile community.
1027,Finance community
1025,Linguistics.
1030,Tolkien enthusiasts.
1033,Fashion Technology.
1028,Pathfinder community
1031,Steampunk enthusiasts.
1029,Skin treatment with home radio frequency devices.
1032,Humanoidness/anthropomorphism classification system.
1036,Greek Mythology.
1037,German politics
1039,American Numismatic Society
1024,Homebrewing
1038,Homebrewing
1035,AEM community
1034,Beverage industry.
1041,Genetics.
1046,Patent expiration for US512340 A.
1047,Java Swing community.
1040,Question related to the iĉismo technical community.
1048,Fantasy writing.
1050,Literature.
1049,Linguistics community.
1044,"Translation of ""compliant"" in Spanish for technical community."
1042,Logic community.
1052,Cryptocurrency community.
1045,Beer brewing community.
1053,Personal Finance
1054,Networking.
1043,C/C++ programming community.
1051,Dungeons & Dragons community.
1056,Electrical Engineering.
1060,Automotive industry.
1064,Instructional design.
1055,Logic community
1062,Parenting community.
1059,Esperanto Language Community
1058,Blockchain community
1065,Harry Potter fans.
1068,Linguistica.
1063,Vendor selection in technical community.
1057,Woodworking community.
1069,SDL Web 8.5 with CWA
1070,Islamic stance on prisoner torture.
1072,Project Management.
1071,Neuroscience.
1067,Homebrewing
1066,Linguistics.
1073,PowerShell community
1081,Medical community
1074,Medical community
1083,Winemaking
1075,Virtual reality.
1079,Hinduism
1077,IT Security.
1078,Web development
1085,Fantasy community
1061,Logic community
1084,Paleontology.
1080,"Esperanto translation for ""passing the buck"" in technical community."
1082,IOTA Algorithm for Tip Selection
1088,Mathematics.
1087,Lord of the Rings blacksmithing.
1076,Mathematical Physics
1086,Patent technical community.
1090,German Grammar
1093,Gimp Technical Community
1092,Italian language community.
1089,Patent Law
1095,WPF hosting external application.
1091,Web Analytics
1098,Education standards community.
1100,Philosophy.
1096,Predicate logic and quantifiers.
1099,Woodworking
1102,Poker community.
1101,Illustrator CC
1103,Literature.
1097,Genetics.
1104,"Translation: Equivalent of ""Cloakroom"" in Russian"
1109,Cricket community.
1112,German Language Community
1106,Italian language community.
1111,Star Wars Technical Community
1108,Painting community.
1105,Trigonometry.
1094,Google Plus Technical Community
1107,Tor Network
1110,Poker community.
1113,Secondary Education: Segmenting Classroom Time
1115,Cloud computing.
1116,Java Developers
1118,Homebrewing
1120,Russian language community.
1114,Ornithology.
1119,Encoder Counts packets 43&44 inquires about a bug in the Encoder Counts packets.
1117,Russian language community.
1123,SDL Tridion community.
1125,Homebrewing
1121,Networking Technology.
1122,Large organization technical community.
1126,Sitecore technical community.
1130,Statistics
1129,Esperanto community.
1132,PDF Accessibility
1128,Tor Browser Bundle community.
1127,Carpentry.
1135,Tax Home for Remote Workers in Florida and New York.
1133,Project Management.
1138,Fiction Writing
1131,Esperanto community.
1134,Gaming community.
1140,Linguistic community.
1139,Poker community.
1124,Vegan Technical Community
1143,Sword enthusiasts.
1146,Medical Imaging
1144,Hinduism.
1147,Poker community.
1150,Mathematics community
1141,Literature community.
1145,Political Science.
1142,Sepsis therapies for immune system over-reaction.
1136,Russian language community.
1152,Agricultural technology.
1148,Esperanto iteration suggestions.
1153,Poker community
1149,Accounting community
1156,Moderating community management.
1155,IRS guidelines for 1099s in accounting methods.
1157,JavaScript community
1158,TDD community
1161,Number theory
1159,Database Management Systems
1162,Silverlight with Tor
1163,Fitness enthusiasts.
1137,Gaming community.
1154,Furniture painting community.
1165,Google Search community
1151,Literature community.
1160,Web API design best practices
1164,Military Technology
1166,Diarrhoea-predominant IBS solution.
1167,Patent community.
1168,Geophysics.
1171,Tridion Technical Community
1169,Woodworking.
1170,Translation community
1174,Mathematics community.
1172,Technical community: Rendering
1173,Cybersecurity community.
1177,Vegetarian recipes for protein-rich meals.
1176,Technical community: Network Security
1175,Windows Form Development
1181,C# Technical Community
1180,Database Management Systems
1178,Gilbert and Sullivan operas piracy protection.
1184,Programming community
1179,Historical Brewing.
1183,Thermodynamics.
1190,Mathematics community.
1186,Symbolic Association Discovery.
1187,obfsproxy technical community
1182,Maritime technical community.
1188,Esperanto translation community.
1192,CSS community
1185,Russian language.
1191,Dungeons & Dragons
1189,Historical community.
1194,Real Estate Community
1195,Antenna design.
1198,Woodworking
1196,Language Learning
1193,Dungeons & Dragons
1197,Meniere's syndrome and oral antigen.
1200,Homebrewing
1204,K-3 iPad Educators
1199,Printing by sublimation vs. offset: differences.
1201,Speech Therapy
1202,Pet training techniques.
1205,Project Management.
1208,Technical writing.
1203,Homebrewing
1209,Charitable rewards for the deceased.
1210,Italian Language Community
1211,Web Development
1206,Tech community.
1207,Orthodontic community.
1212,Tabletop RPG community
1213,Web development
1214,Spanish language community.
1215,Photography community
1225,Poker community.
1223,Music Theory.
1219,Patent Law
1218,Software Testing
1226,Cybersecurity.
1217,Homebrewing
1216,Hinduism: Categories of papas.
1221,History of Electricity
1222,Software development.
1227,"Translation: Equivalent of ""finite verb"" in English in Spanish."
1220,Italian language learning.
1228,Moderator identification in technical communities.
1229,IOTA disk space requirements.
1230,Science Fiction community
1234,Portuguese language community
1237,Innovation Community
1233,Microbiology
1224,Italian language community
1240,Golf community.
1236,Music Theory.
1239,Italian language community.
1232,Process Efficiency Calculation
1241,Radio Frequency Communications.
1235,Planck's derivation of black body radiation formula without Bose statistics.
1243,Harry Potter fans.
1248,Photography
1245,Moderators in online communities.
1246,Robotics
1250,Graphic Design
