doc_idx,rewrite
194,Timer functionality.
201,Music services.
206,Calendar/Reminder Management.
207,Scheduling alarm.
204,Reminder management
208,Music playback domain
211,Messaging functionality
209,Socializing and connecting with others.
210,Alarm functionality
212,Weather Information
214,Event scheduling.
217,Communication domain
218,Education domain
220,Call management.
219,Cooking timer functionality
213,Alarm functionality
222,Reminder Management
223,Call management
215,Media playback domain.
224,Calendar Management
216,Phone/Call Assistant
225,Reminder functionality.
226,Calendar and date inquiries.
229,News domain.
230,Phone assistant functionality
231,Time and date information.
227,Information about current events in Korea.
237,News Inquiry
233,Calendar functionality
232,Reminder functionality
228,Entertainment domain
221,Media control.
236,Call management
240,Alarm functionality
235,Information Retrieval
239,Recipe assistance
242,Reminder functionality
247,Alarm functionality
243,Weather forecasting
246,Reminder domain.
241,Event scheduling.
234,Timer functionality
238,Alarm functionality
248,Nutritional information.
245,Finance domain
244,Music streaming.
255,Information Request
254,Music playback.
257,Music playback.
250,Alarm functionality
259,Communication domain
260,Alarm functionality
264,Weather information.
265,Alarm functionality
262,Weather inquiry.
249,Alarm functionality
267,Calendar Management
269,Timer functionality
268,Social media management
256,Music domain.
258,Weather information.
251,Recipe recommendation domain
270,Communication domain
266,Communication domain.
263,Alarm functionality
252,Alarm functionality
273,Reminder functionality
272,General Knowledge
261,Cooking assistance
253,Timer functionality
274,Timer functionality
275,Communication domain
271,Weather forecasting
277,Reminder functionality
278,Cooking instructions for lasagna noodles.
279,Communication domain
287,Video call domain.
286,Music playback.
285,Weather information
280,Alarm functionality
283,Communication domain
276,Location-based inquiries
288,Call functionality
282,Reminder functionality
281,Recipe assistance
290,Reminder creation.
292,Weather information.
289,Event planning domain
293,Reminder creation.
296,Work-related inquiries.
284,Communication domain
300,Reminder domain
302,Message Management
294,Alarm functionality
304,Video call functionality
297,Cooking assistant
299,Weather forecasting
295,Timer functionality
306,Alarm functionality
303,Media Playback
291,Time and date information.
307,Reminder functionality.
305,Alarm functionality.
310,Reminder functionality.
309,Time Management
312,Contact Information.
313,Weather information.
314,Reminder Management
301,Information Retrieval
316,Information retrieval
319,Time Management
317,Weather information.
298,Music domain
311,Communication domain
320,Weather forecasting.
323,Calendar Management
308,Geopolitical Relations.
325,Reminder domain
318,Cooking temperature for pork.
322,Reminder management.
327,Travel recommendations
321,Messaging domain
315,Weather information.
328,Cooking
324,Alarm functionality.
329,Weather forecasting.
326,Phone/Calling domain
333,Phone/Calling domain.
331,Weather information.
335,Alarm functionality
338,Calendar Management
332,Restaurant information.
337,Reminder functionality
339,Video recording domain
340,Reminder domain
342,Calendar scheduling.
334,Location and arrival time inquiry.
343,Reminder functionality
345,News and Information.
344,Communication domain
341,Setting timers.
346,Information retrieval.
349,Scheduling.
348,Personal Information.
347,Communication domain
330,Timer functionality.
351,Employment History
353,Weather forecasting.
350,Reminder for checking appointment log for baby.
336,Video messages from significant other.
354,Entertainment domain.
359,Reminder and scheduling.
356,Social media management
352,Cooking assistant
360,Scheduling alarms
361,Alarm functionality
358,Weather information
355,Sports and events.
362,Event scheduling.
365,Cooking assistance
364,News and Information.
357,Recipe assistance
368,Information Inquiry
370,News updates
367,Reminder functionality.
372,Video message domain.
371,Calendar Management
369,Recipe assistance
373,Task Management
375,Reminder functionality.
376,Entertainment.
366,Timer functionality
377,Reminder Management
378,Timer functionality
374,Reminder functionality.
363,Music playback domain
381,Music playback domain
382,Media control
383,Alarm functionality
379,Nutritional information.
384,Call Management
386,Information Inquiry
385,Music streaming.
389,Personal information.
387,Calendar Management
391,Cooking assistance
380,Scheduling and appointments.
394,Communication domain.
395,Location-based assistance
397,Calendar Management
392,Personal Information.
396,Weather information.
388,Entertainment.
393,Sports schedule.
401,Calendar Management
390,Timer functionality
398,Media control.
402,Reminder Management
403,Music domain.
404,Alarm Management
400,Alarm functionality
408,Weather forecasting
405,Personal Information
406,Information on space exploration.
409,Calendar Management
410,Work history.
407,Information Gathering
413,Location-based inquiries
411,Contact Management
399,Weather information.
414,Timer functionality
418,Music Assistant
417,Media playback domain.
416,Timer functionality
415,Phone management
420,Cooking assistant
419,Reminder domain.
423,Reminder Management
421,Communication domain
424,Weather information.
427,Communication domain
428,Reminder.
426,Communication domain
431,Alarm functionality
425,Video call management.
430,Reminder Management
433,Information on natural disasters.
422,Dietary restrictions.
434,Reminder functionality
432,Call blocking
412,Recipe assistance
429,Messaging videos to social media groups.
435,Reminder functionality
439,Information Gathering
438,Timer functionality
443,Alarm scheduling
441,Alarm functionality
442,Communication domain
436,News content retrieval.
444,Music assistant
440,Travel and leisure.
437,Music playback.
450,Task Management
451,Alarm functionality
454,Medical information.
446,Cooking temperature for rare beef.
452,Reminder.
448,Weather information.
455,"Reminder for planting flowers on Memorial Day weekend, 3 hours before."
449,Recipe assistance
456,Information Inquiry
457,Cooking assistance
458,Alarm functionality
462,Reminder functionality.
463,Sports and events scheduling.
461,Reminder functionality
447,Communication domain
453,Alarm functionality.
459,Entertainment.
464,Timer functionality
460,Weather information.
466,Alarm functionality.
445,Reminder functionality
465,Contact Management
472,Weather forecasting.
473,Workplace domain
471,Music playback.
468,Alarm functionality
477,Alarm functionality.
467,Call management
470,Music Domain
475,Weather information.
479,Timer functionality
476,Event Planning
474,Reminder domain.
478,Alarm functionality
482,Music domain
469,Alarm functionality
481,Information Gathering
484,Reminder functionality
489,Alert Generation
492,Weather forecasting.
490,Scheduling.
488,Entertainment domain
485,Reminder functionality
491,Communication domain
487,Location-based information.
483,Alarm functionality
486,Weather information.
480,Reminder functionality
496,Communication domain
494,Communication domain
493,Workforce Management
497,Message retrieval.
495,Information Inquiry
500,Messaging domain
498,Information Gathering
503,Information on legal proceedings.
499,Information on current events in the Philippines.
501,Communication domain
504,Nutritional information.
502,Cooking assistant
505,Reminder domain.
508,Cooking assistance
507,Information on political events.
511,Communication domain.
510,Weather forecasting.
512,Cooking assistance
514,Timer functionality
515,Social relationships
513,Avoiding responding to a request
517,Alarm functionality
509,News and information domain
516,Education.
520,Personal information.
521,Reminder functionality
523,Communication domain
518,Weather information
524,Weather forecasting.
527,Call control
506,Contact management.
522,Messaging functionality
525,Reminder functionality
528,Media control.
530,Call Management
526,Call answering domain
532,Alarm functionality
537,Location-based inquiries
529,Text message retrieval.
531,News updates
540,Communication domain
536,Alarm functionality
535,Weather.
533,Information Inquiry
519,Phone call domain
538,Communication domain
539,Cooking assistance
545,Calendar scheduling.
534,Alarm scheduling
543,Call domain
546,Music domain
541,Phone/Calling功能
547,Communication domain
542,Weather forecasting.
549,Reminder domain.
553,Cooking
550,Reminder functionality
552,Contact Management
548,Information Retrieval
556,Alarm Management
554,Cooking assistance
555,Timer functionality
557,Alarm functionality
559,Event information.
560,Social planning.
551,Cooking assistance
544,Media playback.
562,Reminder functionality
558,Social plans
563,Weather forecasting.
566,Alarm functionality
564,Reminder creation.
565,Alarm functionality
561,News updates
567,Music playback.
571,Personal Assistant
569,Geopolitical News
573,Communication domain
572,Reminder functionality.
568,Reminder domain
570,Call management
575,Alarm functionality
577,Calendar Management
578,Alarm scheduling
576,Weather information
581,Phone assistant functionality
580,Alarm functionality
579,Alarm functionality
582,Scheduling.
584,Cooking assistance.
585,Communication domain
586,Media control.
583,Calendar Management
588,Alarm functionality
589,Cooking assistance
592,Information retrieval
590,Music playback.
591,Time and weather information.
587,Reminder Management
594,Nutritional information.
595,Communication domain
574,Cooking assistance
597,Music playback.
601,Music domain
602,Entertainment News
600,Alarm Management
596,Time Management
593,Communication domain
599,Reminder Management
604,Phone call functionality
605,Social relationships.
609,Communication domain
608,Cooking assistance
606,Appointment scheduling.
603,Communication domain
610,Communication domain
607,Personal Preference
612,Timer functionality.
611,Music playback
614,Call history.
598,Reminder functionality.
617,Call functionality
615,Alarm functionality
620,Alarm Management
618,Entertainment.
616,Communication domain
621,Entertainment suggestions
622,Event planning.
627,Phone call assistance
629,Alarm functionality.
625,Settings.
623,Social connections.
624,Reminder functionality
626,Communication domain
631,Weather domain
613,Timer functionality
628,Weather information.
634,Music domain
619,Time and date information.
632,Reminder functionality
633,Timer functionality
635,Reminder functionality
638,Information Request
636,Clothing suggestions
640,Nutritional information
637,Media playback domain
639,Information Gathering
643,Music playlist creation.
642,Timer functionality.
644,Timer functionality
645,Weather forecasting.
630,Timer functionality
646,General Knowledge
649,Reminder management
655,Information Seeking
653,Reminder management
650,Media Management
647,Calendar Management
648,Recipe assistance
641,Informational domain
656,Call management.
651,Geopolitical relations.
658,Reminder functionality
659,Travel information.
661,Weather information.
663,Avoiding answering questions.
657,Music playback.
654,Cooking assistant
652,Reminder functionality.
667,Wake-up alarm
669,Video recording domain
662,Music playback.
671,Weather information.
670,Alarm management
678,Weather forecasting.
677,Weather information.
676,Reminder domain.
672,Music domain
679,Communication domain
660,Timer functionality.
680,Timer functionality
683,Music playback functionality
682,Communication domain
686,Alarm functionality
665,Reminder domain.
684,Timer functionality
666,Reminder functionality
668,Cooking assistance
673,Weather Information
664,Entertainment domain.
675,Reminder management
685,Call log.
691,Information Retrieval
681,Text messaging domain
689,Communication domain
690,Reminder functionality.
692,Weather information.
688,Personal assistant domain
693,Alarm functionality.
695,Messaging domain
687,Call management
694,Task Management
698,Personal Assistant
702,Communication domain
697,Law enforcement.
700,Communication domain
706,Communication domain
707,Reminder functionality
704,Communication domain
708,Alarm functionality
701,Cooking assistant
703,Weather Information
699,Weather information.
674,Media control.
705,Event information domain.
696,Social media messaging.
709,Weather information.
710,Communication domain
712,Communication domain
718,Reminder management.
715,Timer functionality.
711,Social Media Management
717,Alarm scheduling.
720,Communication domain
714,Timer functionality
723,Reminder domain
716,Personal information inquiry.
722,Cooking assistant.
719,Timer functionality
724,Weather forecasting.
713,Reminder domain
726,Alarm scheduling.
727,Phone control.
721,Reminder Management
728,Reminder Management
729,Weather forecasting.
731,Media playback domain
725,Weather.
732,Communication domain
738,Weather forecasting.
733,Music.
734,Timer functionality
736,Alarm Management
739,Timer functionality.
737,Music playback.
730,Music playback.
742,Search functionality
744,Weather forecasting.
745,Alert management
741,Contact Information
743,Calendar Management
740,Weather assistant
747,Sports information
746,Food and recipe assistance.
749,Event planning.
755,Weather forecasting
735,Communication domain
752,Music playback.
757,Information Retrieval
756,Personal information.
751,Communication domain
759,Information Gathering
754,Work domain.
753,Social Networking
748,Recipe suggestions
758,Social relationships.
750,Calendar Management
761,Age Calculation
762,Communication domain
764,Time-based functionality.
760,Social Assistant
765,Communication domain
763,Music playback.
770,Communication
771,Alarm Management
767,Information inquiry domain
772,Time Management
768,Calendar Management
773,Phone/Calling domain
769,Alarm functionality
774,Alarm Management
777,Communication domain
766,News Headlines
775,Weather Forecasting
776,Reminder notification.
778,Contact Information
780,Reminder.
784,Cooking assistance
782,Call management.
783,Phone assistant functionality
781,Music assistant functionality
779,Task Management
786,Informational domain
789,Reminder domain.
793,Calendar Management
787,Weather forecasting.
792,Fitness tracker domain
795,Cooking instructions for steak.
794,Communication domain
791,Food and recipe assistance.
796,Cooking assistant
790,Music playback.
799,Recipe assistance
798,Time and date domain
800,News Assistance
802,Weather forecasting.
785,Weather information.
797,Reminder management.
788,Entertainment domain
805,Music playback.
807,Calendar Management
806,Alarm functionality
801,Work-related inquiries.
803,Sports assistant
810,Reminder management.
804,Timer functionality
813,Meal planning for children.
808,Communication domain
812,Message management
811,Task Management
814,Alarm functionality.
809,Music streaming domain
822,Alarm functionality.
818,Event information.
820,Cooking assistant
816,Reminder management.
815,Messaging domain.
821,Media control
817,Entertainment domain
824,Timer functionality
826,News Reading
827,Call functionality
828,Alarm Management
825,Informational domain
823,Timer functionality
830,Entertainment.
833,Music playback.
829,Messaging domain
831,Calendar Management
835,Call answering domain.
832,Timer functionality
837,Workplace Information
834,Reminder functionality
836,Reminder functionality.
819,Reminder functionality
838,Reminder functionality
842,Reminder domain.
841,Weather forecasting
844,Entertainment
847,Media Management
845,Calendar reminder.
853,Alarm functionality
840,Nutrition and dietary information.
848,Music playback.
846,Communication domain
849,Contact Information
855,Media control.
843,Weather forecasting.
839,Alarm and timer management.
854,Weather forecasting.
857,Alarm functionality
850,Reminder functionality
860,Social media monitoring.
858,Time and date.
861,Social Relationships
862,Alarm functionality.
851,Weather forecasting.
864,Weather forecasting
865,Social connections.
852,Reminder functionality.
859,Calendar Management
863,Communication domain.
868,Communication domain
856,Social Calendar
869,Information Retrieval
867,Weather forecasting.
875,Reminder functionality.
866,Phone contacts.
873,Information request - News and current events.
872,Information Retrieval
874,Music domain
871,Reminder for rescheduling medical appointment to avoid work conflict.
870,Media control.
876,Messaging domain
879,Call initiation domain
880,Weather Information
877,Communication domain
887,Media playback domain
889,Location-based assistance
881,Alarm scheduling.
878,Calendar reminders.
888,Calendar Management
890,News updates.
885,Calendar reminder.
883,Alarm functionality
884,Weather forecasting
886,Weather forecasting.
893,Communication domain.
892,Recipe assistance
891,Phone assistant.
900,Weather information.
895,Calendar Management
898,Geography.
894,Contact management.
896,Music playback.
899,Communication domain
882,Professional Networking.
897,Timer functionality
904,Weather forecasting.
903,Video messages viewing domain.
901,Calendar Management
905,Work-related inquiries.
906,Media playback.
909,Communication domain
911,Event Planning
908,Weather information.
910,Location-based information.
913,Recipe recommendation.
912,Media playback.
914,Calendar Management
902,Alarm Management
907,Reminder domain
915,Communication domain
916,Timer functionality
918,Calendar Management
919,Recipe assistance
917,Timer functionality
921,Visibility
926,Recipe assistance
925,Weather information.
922,Alarm functionality
920,Reminder Management
924,Cooking assistance
929,Calendar/Scheduling.
928,Reminder domain.
930,Alarm functionality
931,Calendar Management
927,News and information domain.
933,Timer functionality.
923,News Inquiry
937,Communication domain
935,Reminder creation
939,Reminder Management
938,Information Retrieval
936,Communication domain
934,Reminder Management
942,Information Retrieval
945,Timer functionality
943,Communication domain
944,Reminder management
941,Weather information.
940,Weather information.
947,Timer functionality
932,Call functionality
946,Weather forecasting
948,Timer functionality
950,Cooking temperature for lasagna.
952,Weather information.
955,Weather forecasting.
956,Cooking assistant
958,Calendar/Reminder
960,Weather forecasting.
951,Calendar reminders.
954,Scheduling assistant.
961,Task Management
949,News and information.
957,Alarm functionality
959,Timer functionality
962,Reminder Management
963,Cooking and recipe assistance.
964,Personal assistant functionality
965,Alarm Management
966,Message retrieval.
970,Timer functionality.
953,Social Calendar
973,Media playback.
974,Search for personal information.
975,Weather Information
968,Alarm functionality
976,Call management
967,Reminder functionality
977,Memory recall.
978,Media playback.
969,Music domain.
972,Calendar Management
979,Scheduling a pet grooming appointment.
982,Reminder functionality
986,Communication domain
984,Information Retrieval
980,Local news.
981,Timer functionality
971,Call handling
983,Appointment scheduling.
987,Timer functionality
985,Personal Information Gathering
990,Information Retrieval
989,Media control.
992,Weather forecasting
991,Weather forecasting.
988,Communication domain
993,Message retrieval.
994,Timer functionality
995,Contact management.
997,Weather information.
998,Timer functionality
1001,Cooking
996,Communication domain
1000,Weather information.
999,Scheduling.
1005,Communication domain
1003,Sports schedule.
1002,Calendar management.
1009,Reminder functionality
1010,Availability status.
1013,Communication domain
1014,Call Management
1011,Timer functionality
1007,Weather Information
1004,Weather forecasting
1012,Music domain
1018,Address Verification
1017,Social relationships.
1006,Weather forecasting
1019,Event planning.
1008,Education.
1015,Music Domain
1016,Communication domain
1021,Weather forecasting.
1023,Contact Management.
1024,Reminder.
1025,Informational domain
1026,Cooking assistance
1020,Location-based assistance
1022,Alarm functionality
1031,Weather forecasting
1032,News reading.
1033,Alarm functionality
1029,Work-related inquiries.
1030,Cooking assistance
1027,Information Gathering
1034,Phone Call Functionality
1028,Communication domain
1036,Recipe assistance
1040,Personal Assistant
1035,Media Playback
1038,Time and date.
1037,Weather forecasting.
1041,Time management
1039,News and information gathering.
1046,Personal assistant functionality.
1043,Time and date inquiries.
1048,Communication domain
1044,Alarm functionality
1042,Communication domain
1051,Communication domain
1054,Contact Management.
1045,Weather information.
1050,Timer functionality
1056,Communication domain
1053,Text message management
1047,News and updates in Raleigh.
1060,Music playback.
1062,Call Management
1049,Reminder management.
1055,Calendar Management
1052,Weather information.
1066,Animal information.
1061,Weather forecasting.
1065,Weather forecasting.
1057,Weather forecasting.
1058,Personal Information Gathering
1068,Timer adjustment for exercise/stretching.
1059,Cooking assistant
1072,Reminder functionality
1070,Workplace domain
1063,Alarm functionality
1069,Recipe recommendation
1064,Weather forecasting.
1071,Social networking domain
1073,Weather Information
1074,News and information.
1067,Communication domain
1077,Alarm and reminder functionality.
1082,Messaging domain
1078,Messaging domain
1080,Reminder Management
1084,Reminder domain.
1085,Timer functionality
1079,Nutritional information.
1081,News and information domain
1076,Information retrieval.
1083,Household management.
1086,Alarm functionality
1087,Communication domain
1075,Nutritional information.
1088,Reminder functionality
1093,Music playback domain.
1094,Weather information.
1091,Communication domain
1090,Call functionality
1095,Communication domain.
1096,Media Control
1089,Weather Forecasting
1092,Weather information
1098,Academic domain.
1099,Media Management
1097,Alarm creation.
1101,Entertainment
1102,Weather-related inquiries
1100,Communication.
1105,Travel and event planning.
1103,Call management.
1111,Fitness tracker domain
1110,Entertainment.
1108,Language Capabilities
1112,Call management.
1107,Weather forecasting.
1115,Alarm functionality
1114,Event RSVP.
1104,Location-based information.
1109,Music.
1106,Media playback.
1116,Cooking assistance
1120,Reminder management.
1118,Communication domain
1117,Scheduling domain
1119,Events and activities in Milwaukee.
1124,Weather information
1121,Social Networking
1122,Contact management.
1125,Information Request
1123,Alarm functionality
1126,News Reading
1129,Weather information.
1131,Alarm functionality.
1132,Voice command.
1128,Weather forecasting.
1130,Reminder Management
1136,Alarm functionality
1134,Text messaging domain
1127,Recipe assistance
1138,Date and historical event inquiry.
1137,Alarm functionality
1133,Reminder domain.
1113,Weather forecasting.
1135,Music playback domain
1141,Video communication domain.
1143,Reminder domain.
1140,News update.
1139,Entertainment domain
1145,Reminder domain.
1142,Message checking domain.
1148,Timer functionality.
1152,Events and activities in Brooklyn.
1144,Information retrieval
1149,Communication domain
1146,Cooking assistance
1150,Weather information
1151,Weather forecasting
1147,Call Assistant.
1155,Call functionality
1156,Reminder functionality
1154,Calendar Management
1159,Information Retrieval
1158,Timer functionality
1153,Reminder functionality
1160,News updates.
1162,Work-related inquiries
1161,Communication domain
1164,Reminder domain.
1169,Communication domain
1165,Weather Information
1168,Weather forecasting.
1166,Weather forecasting.
1157,Phone assistant functionality.
1171,Communication domain
1167,Reminder Management
1163,Weather information.
1175,Cooking assistance
1173,Alarm functionality
1174,Cooking assistance
1172,Cooking assistance
1170,Call Assistant
1176,Scheduling appointments.
1183,Social Media Management
1178,Music playback.
1187,Event planning.
1188,Weather information.
1186,Cooking assistance
1182,Reminder domain
1181,Food and recipe assistance.
1179,Reminder functionality.
1184,Calendar Management
1189,Cooking assistant
1185,Reminder functionality
1190,Music playback
1193,Reminder domain.
1192,Communication domain
1180,Communication domain
1195,Calendar scheduling.
1199,Text messaging.
1197,Communication domain
1177,Timer functionality
1202,Recipe assistance
1194,News update domain.
1196,Information Request
1198,Reminder management.
1200,Messaging domain.
1201,Nutritional information.
1191,Scheduling and planning.
1203,News Reading
1206,Media control
1207,Phone call management
1209,Information Retrieval
1204,Sending messages to multiple recipients.
1210,News and updates on current events.
1205,Video calling functionality
1211,Contact management
1213,Reminder Management
1208,Music playback.
1215,Scheduling assistant.
1219,Alarm functionality
1212,Communication domain
1214,Alarm scheduling.
1218,Work-related inquiries
1222,Calendar Management
1216,Cooking.
1221,Reminder domain
1217,Reminder functionality
1224,Work-related inquiries.
1226,Reminder Management
1223,Entertainment.
1225,Calendar Management
1228,Temperature control.
1220,Timer functionality
1229,Calendar Management
1231,Reminder domain
1232,News and Information.
1233,Movie information.
1227,Entertainment News.
1230,Alarm functionality
1238,Reminder.
1235,Communication domain
1239,Weather forecasting.
1240,Media playback domain
1242,Education.
1234,News domain
1236,Cooking assistance
1243,Timer functionality
1241,Weather information.
1244,Reminder domain.
1245,News updates.
1247,Event scheduling.
1250,Reminder domain
1246,Weather forecasting.
1255,Timer functionality.
1253,Information retrieval
1252,Alarm Management
1251,Timer functionality.
1249,Timer functionality
1248,Messaging domain.
1254,Timer functionality
1237,Food and recipe assistance.
1257,Timer functionality
1256,Calendar domain
1260,Entertainment domain
1261,Recipe assistance
1258,Entertainment domain
1269,Reminder Management
1259,Timer functionality
1270,Reminder Management
1272,Alarm functionality
1262,Reminder domain.
1271,Alarm management
1273,Cooking assistance
1266,Location-based inquiries
1267,Recipe assistance
1265,Weather information.
1274,Communication domain
1275,Weather information
1279,Weather Information
1278,Information Gathering
1264,Music playback.
1263,Communication domain
1268,Information Gathering
1281,Communication domain
1277,Weather forecast domain.
1276,Reminder for texting mom about the garden.
1280,Travel and leisure.
1285,Weather information.
1286,Contact information.
1283,Conference call management.
1287,Weather information
1290,Communication domain
1289,Weather information.
1288,Calendar Management
1284,Messaging domain
1292,Nutritional information.
1282,Contact status.
1294,Scheduling assistant
1296,Contact Management
1295,Health and well-being.
1293,Reminder functionality
1299,Music playback control.
1301,Social networking.
1300,Social networking domain.
1303,Time management.
1304,Timer functionality
1302,Alarm Management
1305,Alarm functionality
1308,Media playback domain
1309,Decision-making
1306,Alarm Management
1310,Alarm functionality
1311,Alarm functionality
1298,Reminder domain
1297,Education.
1314,Call functionality.
1313,Alarm functionality.
1318,Phone call assistance
1316,Timer functionality.
1291,Information Inquiry
1319,Music.
1317,Communication domain.
1312,Video call management
1315,News domain.
1307,Recipe assistance
1322,Scheduling alarms.
1321,Music recommendations.
1324,Call answering domain
1328,Reminder creation.
1329,Timer functionality
1327,Contact management
1320,Communication domain
1326,Music Playback
1325,Information Request
1332,Contact Management
1333,Video recording domain
1334,Information Retrieval
1335,Reminder functionality
1323,Reminder functionality.
1339,Call Management
1330,Communication domain
1338,Alarm functionality
1337,News reading domain.
1342,Music playback
1345,Timer functionality
1341,Work history.
1343,Information retrieval
1340,Communication domain
1344,Timer functionality
1346,Timer functionality
1347,Communication domain
1336,Reminder functionality.
1349,Weather Information
1348,Scheduling and availability.
1350,Media playback.
1356,Calendar scheduling.
1354,Alarm functionality
1358,Communication domain
1360,Information Retrieval
1331,Timer functionality
1355,Alarm Management
1353,Contact Information.
1359,Weather forecasting.
1361,Weather domain
1362,Weather information.
1363,Location-based inquiries
1364,Phone assistance.
1365,Communication domain
1366,Reminder.
1367,Weather information.
1357,Communication domain
1369,Recipe assistance
1352,Weather information.
1351,Weather forecasting
1370,Communication domain
1371,Timer functionality
1372,Information retrieval
1377,Music playback domain
1374,Call management.
1379,Weather forecasting.
1383,Social Networking
1380,Information Retrieval
1382,Weather Information
1368,Time Management
1375,Alarm functionality
1376,Timer functionality
1378,Entertainment.
1373,Recipe assistance
1384,Communication domain
1385,Messaging domain.
1387,Workforce Management
1392,Timer functionality
1386,News and trends.
1389,Communication domain.
1393,Communication domain
1388,Communication domain
1391,Timer functionality
1390,Alarm functionality
1394,Weather forecasting.
1395,Alarm creation.
1381,Phone assistance
1396,Communication domain
1399,Alarm functionality
1400,Music Discovery
1402,Alarm functionality
1397,Music streaming.
1398,Reminder Management
1405,Sports information.
1401,Information Request
1403,Communication domain
1407,Academic inquiries.
1406,Music playback.
1408,Weather and temperature.
1410,Alarm functionality
1411,Call management.
1412,Music playback.
1404,Communication domain
1416,Reminder management.
1419,Communication domain
1414,Communication domain.
1418,Call management.
1413,Alarm functionality
1423,Time Management
1424,Alarm Management
1409,Cooking domain
1422,Personal information.
1430,Alarm Management
1417,Calendar Management
1425,Alarm functionality
1431,Activation
1432,Recipe assistance
1435,Contact management.
1436,Availability
1438,Media playback
1420,Weather forecasting.
1421,Communication domain
1415,News and healthcare domain.
1439,Music playback
1437,Media playback domain.
1441,Communication domain
1440,Education.
1442,Call management
1447,Event information.
1446,Reminder functionality.
1448,Reminder management
1443,Music domain
1444,Calendar Management
1433,Calendar Management
1449,Communication domain
1445,Reminder Management
1428,Cooking assistance
1427,Alarm Management
1426,Reminder and alert functionality.
1434,Calendar/Reminder Management
1429,Nutrition and dietary information.
1451,Call management.
1452,Scheduling assistant
1455,Chore reminders.
1450,Calendar Management
1458,Nutritional information.
1461,Timer functionality
1454,Weather information.
1460,Timer functionality
