doc_idx,rewrite
471,Expressing gratitude.
480,Travel assistant.
478,Music identification.
479,Financial services
481,Financial assistance
473,Vehicle assistance
475,Music assistant
476,General domain: Disagreement.
477,Work scheduling.
485,Personal information.
482,Reminder domain.
488,Request for additional checkbooks.
483,Tax assistance.
484,Restaurant assistance
490,Scheduling.
486,Personal assistant
492,Food and dining recommendations.
491,Location services
494,Personal assistant
489,Entertainment
497,Vehicle maintenance.
487,Social conversation.
496,General domain: Language and vocabulary.
493,Automotive maintenance.
500,Workplace communication.
499,Workplace administration.
503,Language translation assistance.
501,Location services
495,Existential questioning.
506,Personal finance.
498,Financial services
505,Time off tracking.
507,Personal organization
509,Travel assistant
504,Personal assistant domain
508,Language translation.
502,Weather forecasting
512,Insurance payments
511,Currency exchange.
517,Personal shopping
516,Entertainment
510,Order status inquiry.
513,Travel arrangements.
521,Automotive maintenance.
520,Vehicle maintenance.
519,Personal assistant domain
524,Financial assistance
514,Banking services
522,Scheduling assistant.
515,Weather forecasting.
523,Financial assistance
525,Scheduling automotive maintenance.
518,Hospitality
534,Financial services
527,Financial assistance
528,Cooking assistance
529,Audio assistance
539,Work-related assistant.
538,Personal finance.
536,Travel scheduling.
533,Cooking.
537,Personal interests.
530,Questioning the programming of a virtual assistant.
532,Transportation
531,Personal finance
526,Financial assistant
535,Music assistant
548,AI assistant domain
547,Cooking.
540,Health insurance.
546,Nutritional information.
541,Language translation.
545,Time off requests.
549,Travel assistant
543,Grocery shopping.
544,Nutrition.
550,Personal assistant
553,Personal assistant domain
554,Financial services
555,Existential questions
559,Nutrition.
558,Financial assistance
551,General domain: Disagreement
542,Language and communication.
552,Restaurant reservation.
557,Financial assistance
564,Scheduling assistant
565,Scheduling automotive maintenance.
556,Cooking
567,Human Resources
563,Workplace inquiries
560,Audio assistant.
561,Scheduling and calendar management.
569,Inquiry about replacement card shipping status.
571,Financial assistance
566,Vehicle maintenance.
568,Animal facts
570,Music playlist management.
573,Calendar scheduling.
562,Restaurant recommendations in Philadelphia.
577,Financial services
580,Personal finance.
584,Financial/tax assistance.
581,Existential questioning.
579,Decision-making.
572,Automotive maintenance.
578,Personal communication.
574,Financial assistance.
575,Automotive maintenance.
576,Financial assistant
586,Entertainment
583,Scheduling assistant.
585,Unit conversion.
589,Automotive maintenance.
587,Currency exchange.
582,Entertainment
592,Financial assistance
588,Travel notification for bank.
593,Restaurant reviews.
594,Music assistant
591,Financial services
590,Financial services
595,Personal Assistant
598,Time off tracking.
600,Locating nearby pharmacies.
597,Credit card rewards.
602,Financial account management.
603,Time off tracking.
601,Personal assistant
596,Calendar scheduling.
604,Personal assistant
605,Voice assistant communication.
606,Automotive maintenance.
607,Misinformation
608,Grocery shopping.
609,Insurance services
599,Automotive assistance.
610,Account security.
615,Financial Services
616,Professional communication
614,Personal assistant
617,Sports Trivia
621,Banking
612,Financial fraud reporting.
620,Order tracking.
611,Grocery shopping.
619,Scheduling car maintenance.
613,Personal finance
624,General assistant domain
622,Clarification needed
618,Calendar management
625,Voice assistant domain
628,Personal vehicle maintenance.
623,Financial services
631,Entertainment.
632,Cooking assistance
634,Personal assistant
633,Financial assistance
627,Nutrition facts for Greek yogurt.
626,Travel assistance.
630,Travel advisories.
629,Financial assistance
636,Transportation services
637,Company inquiry.
635,Financial services
639,Automotive.
638,Expressing gratitude
640,Automotive maintenance.
642,Restaurant reservation
641,Weather trivia.
643,Personal preferences
644,Recommendation for Indian cuisine.
645,Financial assistance
652,Casual conversation
649,Uncertainty in seeking assistance.
653,Unit conversion.
650,Personal assistant domain
655,Personal assistant
656,Music playlist.
647,Travel assistant
651,Personal assistant
654,Travel health.
658,Identity classification.
659,Order tracking assistance
657,Cooking
661,Vehicle maintenance.
662,Financial assistance
664,Bill payment.
646,Travel assistant
648,Calendar management
666,Tax assistance
663,Personal assistant domain
660,Automotive.
665,Cooking assistance
671,Nutritional information for lettuce.
667,Time zone inquiry.
673,Travel assistant
676,Banking services
672,Voice assistant domain
670,Cooking assistant
675,Memory recall.
677,Administrative assistant
679,Currency conversion.
674,Transportation
678,Administrative assistant
668,Personal finance.
680,Scheduling assistant.
681,Age estimation.
669,Financial services
685,Financial services
683,Personal assistant domain
687,Communication
686,Personal information gathering
682,Financial Services
688,Hospitality
692,Calendar management.
689,Mathematics
693,Travel assistant
691,Travel assistant.
694,Nutritional information.
690,Financial assistance
684,Gaming.
696,Time zone inquiry.
699,Automotive maintenance.
701,Voice assistant domain
702,Financial assistance
697,Automotive.
705,Online shopping
703,Time off management.
700,Automotive assistance.
704,Timekeeping
706,Food and cooking.
709,Sports and fitness.
698,Travel and transportation.
707,Financial services
710,Package tracking.
711,Financial assistance
713,Scheduling meetings.
712,Financial assistance.
715,Workplace management.
717,Restaurant reservation.
716,Tax assistance
718,Financial assistance
719,Unit conversion.
695,Sound Assistant
714,Cooking measurements
723,Travel assistant
722,Administrative assistant.
708,Banking
721,Travel and navigation.
727,Personal assistant
725,Restaurant assistant
720,Location-based assistant for automotive services.
728,Financial services
731,Travel assistant
730,Personal time management
726,Restaurant reservation.
729,Technology
724,Financial services
732,Shopping domain
733,Travel assistant.
735,Travel arrangements
734,Gaming
737,Home automation.
740,Shopping assistant
738,Time management
739,Vacation planning.
744,General assistant domain
736,Technology
747,Navigation assistance.
746,Food and cooking.
742,Automotive maintenance.
743,Vehicle fuel level inquiry.
745,Financial assistance
751,Cooking.
752,Weather forecasting.
750,Financial assistance
748,Audio control.
749,Personal assistant
741,Financial services
755,Financial assistance
753,Personal assistant
758,Restaurant reservations.
756,Music playlist management.
759,Music assistant
760,Tax assistance
754,Car rental services.
762,Transportation
763,Casual conversation
757,Personal assistant
761,Spelling assistant.
764,Automotive assistance.
766,Hospitality
769,Tax assistance.
770,Work-related assistant.
771,Time inquiry
765,Communication
773,Financial assistance.
772,Restaurant reservation.
767,Time off tracking.
778,Restaurant recommendations
777,Personal assistant
774,Financial assistance
779,Personal organization.
776,Time off request.
780,Military operations
775,Communication with personal assistants.
781,Request for assistance
785,Financial assistance
783,Financial assistance
788,Personal assistant
787,Financial/tax assistance.
790,Currency conversion.
768,Credit card assistance.
789,Unit conversion.
786,Financial Services
784,Technology assistants
791,Entertainment
792,AI assistants
794,Financial assistance
795,Financial services
797,Financial assistance
793,Transportation domain
782,Personal assistant
799,Automotive maintenance.
801,Unit conversion.
798,Financial assistance
800,Artificial Intelligence
803,Hospitality
802,Entertainment
807,Grocery shopping.
804,Financial assistant
809,Financial assistance
806,Travel assistant
810,Workplace administration.
811,Casual conversation
796,Financial assistance
805,Smart home assistants
812,Banking.
808,Travel assistant
817,Financial assistance
813,Salary and compensation.
816,Personal assistant
818,Financial assistance
820,Personal assistant
822,Restaurant reservations.
814,General assistant domain
824,Financial assistance
819,Mathematics
826,Travel assistant
823,Credit card assistance.
821,Requesting assistance
825,Food and recipe recommendation.
828,General domain: Vocabulary.
815,Online shopping
829,Nutrition information for cheese fries.
827,Personal conversation.
835,Household chores.
838,Travel and transportation.
837,Travel and accommodation.
831,Nutrition facts for carrots.
830,Financial services
832,Socializing
840,Banking services
834,Technology
833,Time off tracking.
836,Automotive assistance.
839,Workplace communication
845,General command.
842,Order tracking
844,Customer service.
841,Financial assistance
846,Voice assistant privacy settings.
850,Healthcare.
843,Entertainment
849,Personal assistant
847,Audio control.
848,Grocery shopping.
856,Financial Services
857,Restaurant reservations.
851,Travel adapters
858,Automotive assistance.
854,General Knowledge
859,Financial services
855,Personal interests and hobbies.
861,Administrative assistant
860,Location sharing.
863,Travel and leisure.
862,Music playlist management.
865,Cooking assistance
852,Travel assistant
867,Automotive maintenance.
853,Technology
872,Travel accommodations
871,Food Storage
866,Calendar scheduling.
864,Home utilities.
868,Personal finance.
870,Insurance assistance.
875,Automotive domain
876,Culinary assistance.
878,Task management.
869,Music assistant
873,Travel and transportation.
882,Financial services
883,Speech assistance
880,Travel assistant
884,Reminder for car maintenance.
874,Transportation services.
877,Human Resources
879,Automotive maintenance.
885,Personal finance.
881,Financial assistance.
891,Restaurant reviews
892,Technical Support
893,Personal assistant domain
886,Vehicle fuel level inquiry.
894,Financial services
887,Food and dining.
888,Language settings.
897,Shopping list.
896,Virtual assistant
889,Cooking
901,Personal finance.
898,Memory assistant.
900,General confirmation.
895,Calendar management
899,Nutrition information for spaghetti carbonara.
902,Financial services
904,Financial services
890,Uncertainty in seeking assistance.
905,Financial assistance
906,Personal assistance
907,Workplace assistance
910,Audio assistant
909,Workplace.
911,Automotive maintenance.
903,Transportation.
915,Time management
914,Request for tax document.
913,Unit conversion.
908,Technical support
916,Request for tax document.
917,Time off management.
922,Weather forecasting.
923,Personal Information
920,Travel assistant.
919,Music domain
928,Gasoline rating inquiry.
912,General domain: Asking about electrical outlets.
924,Financial assistance
921,Travel.
918,Financial assistant
926,Nutrition.
927,Financial assistance
930,Financial assistance.
929,Personal finance.
932,Personal finance.
933,Financial services
935,Financial assistant
931,Automotive maintenance.
936,Food storage.
940,Personal assistant
941,Task management.
925,Financial assistance
944,Financial inquiries
938,Entertainment
943,Package tracking.
945,Language translation.
937,Financial assistance
947,Personal assistant
948,Restaurant reservation.
934,Automotive maintenance.
942,Personal assistant
939,Personal assistant
950,Financial/tax assistant.
946,Personal assistant
952,Requesting additional checkbooks.
953,Travel arrangements.
951,Unit conversion.
949,Transportation.
955,Travel and tourism.
956,Music playlist management.
957,Personal assistant
960,Music.
958,Restaurant reservation.
961,Banking services
954,Vehicle maintenance.
959,Voice assistant.
964,Time management.
965,Travel and tourism.
968,Time off tracking.
963,Workplace relations.
967,Financial assistance
962,Travel assistant.
972,Travel assistant.
966,Business Operations
973,Cooking.
974,Travel assistant
970,Location-based assistant.
969,Time management.
977,Personal assistant
978,Personal assistant
971,Entertainment
979,Travel and tourism.
976,Location-based assistance
975,Financial assistance.
984,Travel arrangements.
982,Time off tracking.
983,Travel and transportation.
986,Voice assistant customization.
985,Personal communication
981,Restaurant recommendations
989,Financial assistance
990,Shopping for gardening supplies.
991,Financial assistance.
992,Virtual assistant
993,Financial Services
980,Restaurant reservations.
987,Cooking assistance
995,Social interactions
988,Food and dining.
994,Grocery shopping.
997,Reminder request.
1000,Music identification.
1002,Weather forecasting.
996,Scheduling car maintenance.
1007,Finance
999,Vehicle information.
1004,Home automation.
1001,Spelling assistance.
1005,Technology
1008,Personal finance.
1003,Workplace management.
998,Rewards points inquiry.
1010,Order status inquiry.
1006,Audio assistant
1009,Vehicle maintenance.
1013,Hospitality
1015,Music playlist.
1018,Weather forecasting
1011,Scheduling a meeting room.
1017,Personal assistant domain
1019,Financial assistance
1012,Financial assistance.
1020,Personal assistant
1016,Voice assistant
1014,Cooking timers.
1023,Personal assistant
1021,Professional communication.
1022,Personal interests and hobbies.
1027,Personal assistant domain
1029,Financial assistance
1028,Travel planning.
1030,Work-related tax form inquiry.
1024,Calendar assistant
1026,Personal assistant domain
1032,Personal assistant domain
1025,Technology assistants
1034,Personal assistant
1035,Unit conversion.
1037,Technical Support
1031,Communication domain
1033,Car rental services
1036,Transportation services
1041,Financial assistant
1044,Personal assistant domain
1040,Grocery shopping.
1038,Personal finance.
1045,Finance
1043,Personal assistant
1042,Reservation for bubble bar.
1039,Restaurant reviews.
1047,Personal interests and hobbies.
1050,Personal finance.
1046,Personal communication
1051,Music identification.
1049,Financial assistance.
1048,Mapping services
1052,Personal assistant
1053,Food and drink.
1056,Communication
1059,Technology
1060,Personal assistant
1057,General location inquiry.
1054,Personal communication
1063,Personal finance.
1062,Time off tracking.
1061,Professional communication
1055,Personal interests and hobbies.
1064,Nutrition.
1065,Administrative assistant
1067,Personal assistant
1068,Automotive domain
1066,Financial assistance
1069,Financial tracking.
1071,Package tracking.
1077,Restaurant reservations.
1078,Time management
1073,Banking services.
1079,Personal assistant
1074,Mathematics
1076,Scheduling assistants
1072,Restaurant reservation.
1058,Travel assistance.
1075,Decision-making.
1070,Financial assistant
1081,Travel assistant.
1080,Weather forecasting
1084,Personal assistant
1086,Time off tracking.
1087,Timezone inquiry for Britain.
1083,Personal assistant
1085,Task management.
1082,Music assistant
1089,Restaurant reservations.
1088,Shopping list management.
1090,Home automation.
1091,Game assistance
1093,Personal assistant
1094,Pet preferences
1092,Currency conversion.
1095,Travel.
1096,Voice assistant speed control.
1098,Automotive assistance.
1101,Personal information gathering
1107,Restaurant reservations.
1106,Travel assistant.
1097,Spelling assistant.
1099,General Knowledge
1103,Personal assistant
1100,Financial assistance.
1104,Task management.
1111,Personal finance
1110,Travel arrangements
1102,Restaurant assistant
1105,Personal information
1114,Food and dining.
1113,Financial assistance
1115,Agreement
1119,Insurance.
1109,Personal assistant
1108,Cooking measurements
1124,Financial assistance
1120,Information seeking
1125,Cooking assistance
1121,General domain of assistant capabilities.
1112,Financial assistant
1116,Personal finance
1117,Workplace communication.
1127,Personal assistant
1126,Calendar assistant
1130,Restaurant reviews.
1122,Financial assistant
1123,Home maintenance.
1118,Restaurant reservation.
1128,Restaurant reservations.
1129,Vehicle information.
1131,Financial assistance
1132,Location sharing.
1133,Personal finance.
1134,Financial assistance.
1136,Location services
1135,Cooking assistance
1143,Question about administrative assistant duties.
1141,Travel accommodations
1138,Travel accommodations.
1144,Spelling assistant
1146,Timekeeping domain
1145,Personal inquiries
1139,Financial services
1147,Personal finance.
1140,Automotive assistance.
1142,Travel assistant
1149,Travel assistance
1148,General assistant domain
1153,Time inquiry in Las Vegas.
1154,Financial assistance
1151,Time inquiry.
1152,Restaurant recommendations
1155,Travel vaccinations.
1156,Automotive maintenance.
1159,Automotive maintenance.
1161,Timekeeping.
1157,Time zone inquiry.
1160,Financial assistant
1137,Calendar scheduling.
1165,Restaurant recommendations
1164,Personal finance.
1158,Task management.
1162,Decision-making.
1167,Cancellation of reservation.
1170,Financial assistance
1163,Restaurant reservation.
1171,Personal assistant
1169,Restaurant recommendations
1173,Music assistant
1177,Banking
1175,Lost card assistance.
1176,Banking services
1172,Travel assistant.
1180,Financial assistant
1174,Time inquiry in California.
1181,Calendar management
1182,Hospitality
1179,Request for new checks.
1166,Personal assistant
1178,Vehicle fuel efficiency.
1183,Unit conversion assistance.
1168,Financial services
1185,Financial assistance
1184,Scheduling assistant.
1191,Automotive assistance.
1193,Nutrition.
1189,Scheduling assistant
1188,Reminder for utility bill due date.
1194,Transportation.
1187,Transportation
1196,Pet preferences.
1186,Time management.
1190,Time off request.
1195,Travel assistant
1192,Financial assistant
1197,Personal assistant
1199,Personal assistant
1200,Work-related assistant.
1204,Time management
1206,Task management
1207,Financial assistant
1203,Banking.
1198,Tax assistance
1202,Travel and navigation.
1209,Personal finance
1211,Personal Task Management
1201,Vehicle maintenance.
1208,Music assistant
1214,Vehicle maintenance.
1215,Financial assistance.
1218,Financial assistance
1217,Travel assistant
1213,Personal assistant
1219,Mathematics
1205,Travel assistant.
1210,Banking services
1216,Financial services
1223,Decision-making.
1220,Work-related inquiries
1224,Financial assistance
1227,General domain: Fact-checking
1212,Virtual assistant
1230,Financial assistant
1150,Financial assistance.
1225,Personal assistant
1226,Banking
1231,Wellness.
1233,Personal assistant
1228,Food Storage
1232,Personal information gathering
1221,Banking services.
1222,Automotive maintenance.
1234,Alarm assistant
1235,Social interactions
1229,Medical domain
1241,Personal finance.
1244,Music.
1240,Travel assistant
1238,Personal assistant
1242,Calendar management
1236,Scheduling assistant.
1237,Personal information gathering.
1239,Personal inquiries
1245,Automotive maintenance.
1243,Location sharing.
1251,Calendar scheduling.
1247,Audio control.
1248,Travel arrangements
1250,Travel assistant
1252,Travel assistant.
1253,Language Translation
1249,AI gaming.
1255,Personal finance.
1256,Time management.
1254,Spelling assistance
1258,Personal assistant
1257,Culinary assistance.
1260,Nutrition.
1259,Memory recall.
1261,Financial assistant
1263,Financial assistance
1246,Personal assistant
1262,Financial planning.
1265,Personal assistant
1266,Task management.
1264,Workplace communication.
1267,Language translation.
1270,Banking.
1272,Automotive assistance.
1269,Location-based assistance
1273,Banking
1268,Health insurance.
1276,Rewards and credit card points tracking.
1271,Home entertainment.
1277,Time off tracking.
1280,Card delivery status.
1275,Order status inquiry.
1274,Banking services
1278,Task management.
1281,Grocery shopping.
1279,Music preferences
1284,Retail assistance.
1282,Financial assistance
1285,Scheduling assistance.
1290,Food and dining.
1288,Misinformation
1289,Grocery shopping.
1291,Scheduling assistant.
1293,Personal assistant
1286,Travel adapter needed for London trip.
1296,Financial assistant
1287,Travel assistant
1292,Financial Services
1300,Personal assistant domain
1295,Financial services
1297,Nutrition.
1302,Banking.
1299,Grocery shopping.
1298,Customer service
1301,Personal assistant
1303,Financial services
1304,Restaurant reservation.
1283,Financial assistance
1305,Financial services
1306,Banking and finance.
1308,Personal assistant
1310,Personal assistant
1311,Financial assistance
1309,Communication domain
1317,Time off tracking.
1319,Automotive.
1294,Home automation.
1314,Personal finance.
1312,General domain: Communication
1307,Financial assistance
1323,Travel assistant
1324,Cooking
1315,Location tracking.
1322,Salary inquiry
1320,Financial assistance
1321,Time and date inquiries.
1326,Automotive maintenance.
1325,Personal assistant
1327,Personal assistant domain
1328,Timekeeping.
1313,Date calculation.
1330,Financial assistance
1316,Vehicle maintenance.
1329,Unit conversion.
1331,General inquiry about assistant capabilities.
1335,Personal assistant domain
1332,Product design.
1318,Financial assistance
1337,Personal assistant domain
1334,Travel assistant
1339,Safety concerns in Malaysia.
1333,Gaming
1340,Home entertainment
1336,Order tracking
1338,Travel assistant
1341,Currency conversion.
1342,Food and cooking.
1345,Travel assistant
1348,Personal organization
1350,Scheduling meetings.
1349,Professional inquiries
1353,Personal finance.
1344,Music assistant
1343,Financial assistance
1352,Financial services
1347,Grocery shopping.
1351,Order status inquiry.
1346,Employee benefits.
1356,Cooking.
1358,Financial assistance
1357,Travel assistant
1355,Location services
1354,Financial services
1359,Emotional well-being.
1363,Travel assistant
1361,Personal finance.
1362,Personal assistant
1364,Personal assistant
1365,Timekeeping
1360,Personal assistant
1367,Personal assistant
1370,Entertainment
1369,Personal assistant
1373,Personal assistant domain
1374,Location-based assistance
1376,Personal assistant domain
1366,Voice modification.
1377,Vehicle fuel inquiry.
1371,Personal assistant
1372,Personal information gathering
1368,Time off requests.
1378,Financial services
1380,Spelling assistance.
1383,Cooking assistant
1379,Technology
1375,Request for remaining vacation days.
1387,Cooking
1382,Travel preparations.
1388,Weather forecasting
1384,Cooking
1381,Cooking
1390,Financial assistant
1389,Cooking
1386,Personal assistant
1391,Scheduling assistant.
1385,Banking services
1392,Personal assistant
1395,Personal finance.
1393,Financial assistance
1401,Audio assistant.
1396,Travel assistant
1399,Automotive assistance.
1400,Personal assistant domain
1402,Financial assistant
1398,Banking services
