doc_idx,rewrite
478,Setting alarms
475,Weather
482,Music Identification
474,Create a reminder.
481,Contact Management
493,Business Contact Information
491,Making phone calls
485,Reminders
486,Weather
497,Messaging
494,Making phone calls
490,Setting reminders
488,Local Events and Activities
489,Traffic Alerts
487,Local Events and News
492,Weather
496,Social Media
495,News and Current Events
498,News and Current Events
500,Messaging
505,Setting reminders
510,Weather Forecast
508,Cooking Settings
507,Election Information
503,News and Current Events
504,Nutritional Information
511,Calling Contacts
506,Contact Management
509,News
499,News and Current Events
502,Food and Recipes
512,Cooking Instructions
501,Making phone calls
513,Call Management
526,Calling
523,Audio Calling
515,Contact Information
527,Call Management
517,Setting alarms
524,Weather Forecasting
519,Making phone calls
514,Setting timers
518,Weather
522,Messaging
525,Setting reminders
521,Setting reminders
516,Education Information
520,People's Ages
532,Setting alarms
529,Messaging
530,Managing calls
528,Music Playback
535,Weather
531,News Updates
540,Messaging
538,Messaging
537,People and Locations
541,Make a phone call
536,Alarm Management
533,Politics
542,Weather information
534,Setting alarms
539,Cooking Time Query
547,making a phone call
544,News
543,Contact Management
552,making phone calls
553,Cooking and Recipes
545,Messaging
550,Setting reminders
549,Reminders
554,Cooking instructions
551,Baking Instructions
556,Alarm Management
548,News
546,Music Playback
555,Setting timers
558,Event Discovery
557,Setting alarms
561,News updates
559,Music and Entertainment Events
567,Music Playback
566,Setting alarms
563,Weather
565,Setting alarms
562,Setting Reminders
564,Create a reminder
560,Social Event Discovery
568,Setting reminders
569,Geopolitics and current events
574,Cooking Instructions
571,Messaging
573,Making phone calls
580,Alarm Management
583,Messaging and Reminders
576,Weather
575,Setting alarms
577,Calendar Management
581,Making phone calls
578,Setting alarms
570,Call Management
572,Reminders
582,Set a reminder
579,Setting alarms
586,Music Playback
584,Cooking instructions
585,Calling Contacts
589,Cooking Temperature
587,Reminders
595,Messaging
592,Personal Assistant Management
594,Nutritional Information
596,Time management
588,Setting alarms
597,Music playback
599,Setting reminders
593,Video Calling
598,Setting reminders
591,Weather
590,Music Streaming
600,Alarm Management
601,Music Playback
608,Cooking Instructions
604,Making phone calls
612,Timer Management
603,Video Call Control
605,Contact Management
606,Calendar and Reminders
614,Communication
602,Entertainment news
610,Making phone calls
611,Music Streaming
615,Setting alarms
607,Music Playback
613,Setting timers
609,Calling Contact
625,Device Settings
620,Alarm Management
624,Set Reminder
618,Entertainment and activity suggestions
621,Local Events and Activities
617,Making phone calls
626,Making phone calls
619,Sunrise time information
627,Calling Contacts
629,Alarm Management
616,Video Messaging
622,Local Events and Activities
623,Contact Search
628,Weather Information
630,Timer Management
632,Setting reminders
631,Weather Forecasting
637,Music Playback
643,Music Playback
639,Business Information Query
636,Weather
641,Information about people
634,Music Information
633,Timer Management
635,Setting Reminders
640,Fast Food Nutrition
638,local events and news
642,Setting a timer
646,US presidential election results
644,Setting timers
645,Weather
652,Reminders
649,Reminder Management
650,Retrieve video messages
648,Recipe and Cooking
653,Reminders
651,International Relations
657,Music Playback
647,Setting reminders
655,News and Information
654,Cooking and Baking
658,Setting Reminders
656,Video Calling
660,Setting timers
663,Assistant Response Behavior
666,Set reminders
665,Productivity
662,Music Streaming
661,Weather Information
664,Celebrity News
659,News
672,Music Playback
671,Weather Information
668,Beverage Recipes
667,Alarm Management
669,Video Messaging
674,Music Control
679,Messaging
678,Weather
675,Reminders
670,Alarm Management
681,Messaging
673,Weather forecasting
680,Setting timers
682,Making phone calls
684,Timer functionality
683,Music Playback
692,Weather
690,Setting reminders
688,Calling Contacts
685,Call History
677,Weather Information
686,Alarm Management
676,Reminders
696,Messaging
695,Messaging
689,Messaging
687,Call Management
693,Setting alarms
691,News
694,Setting alarms
697,People and Contacts
698,Video Messaging
701,Recipe Management
704,Messaging and Calling
705,Calendar Events
700,Messaging
710,Making phone calls
702,Messaging
703,Weather
699,Weather Information
708,Setting alarms
707,Reminders
712,Making phone calls
714,Timer Management
720,Calling contacts
722,Setting a timer
713,Set reminders
717,Setting alarms and timers
709,Weather
711,Social Media
715,Timer functionality
706,Making phone calls
716,Movie Knowledge
718,Productivity
719,Timer Management
721,List all reminders
723,Reminder Management
724,Weather Information
731,Music Playback
727,Device Control
733,Music Playback
725,Weather
735,Making phone calls
726,Setting alarms
732,Video Calling
729,Weather
736,Alarm Management
737,Music Playback
738,Weather
739,Timer
734,Timer Management
741,Contact Information
728,Reminders
730,Music Playback
743,Reminders
742,Search Contacts
745,delete alert regarding picking up denise
747,Sports Updates
740,Weather
744,Weather
746,Food Ingredients
748,Recipes and Cooking
754,Personal Information Management
750,Calendar management
759,Information Retrieval
752,Music Playback
749,Local Events and Activities
758,Identifying family relationships
755,Weather
757,News
751,Messaging
761,Personal Information Query
753,Checking friends' education history
756,People Information
760,People Search
762,Making phone calls
765,Video Calling
763,Music Playback
773,making phone calls
771,Alarm Management
766,Local News
768,Managing reminders
770,Making phone calls
775,Weather Forecasting
767,Messaging
772,Timer functionality
764,Media Control
769,Setting alarms
774,Alarm Management
776,Messaging
777,Calling Contact
787,Weather Forecasting
778,Contact Information
785,Weather
788,Music Event Information
781,Music App Settings
783,Phone Calls
789,Setting reminders
782,Video Calling
780,Reminders
779,Reminders
791,Recipe and Cooking
786,Celebrity Information
790,Music Playback
793,Calendar management
796,Cooking
799,Recipes and Ingredients
801,Employment Inquiry
800,News and Information
802,Weather
794,Video Communication
798,Weather and Time
795,Cooking Instructions
803,Sports Recommendations
804,Setting timers
792,Fitness Tracking
797,Reminders management
808,Messaging
811,Messaging
805,Music Playback
810,Productivity
816,Reminder Management
817,Finding events or activities
815,Messaging
814,Alarm Management
813,Food and Recipe
812,Messaging
807,Managing reminders
806,Setting alarms
818,Events
819,Setting reminders
824,Timer management
820,Cooking Instructions
823,Timer Management
784,Cooking instructions
809,Music Streaming
828,Alarm Management
825,Legal Information
829,Messaging
821,Music Control
822,Setting alarms
827,Phone Calls
826,News
830,Social Media
832,Timer Management
833,Music Playback
831,Social Media
836,Reminders
834,Set reminders
841,Weather
840,Nutrition Information
837,Business Information
838,Setting Reminders
842,Reminders
835,Phone Calls
839,Alarm and Timer Management
843,Weather
844,Play European music
845,Setting reminders
847,Music
854,Weather Forecast
848,Music Playback
853,Setting alarms
852,Setting reminders
857,Setting alarms
855,Music Streaming
846,Making phone calls
856,Calendar and Events
849,Personal Information Management
850,Setting reminders
859,Video Calls
851,Weather Forecasting
858,Sunset Time
860,Social Media
862,Setting alarms
864,Weather forecasting
866,calling contacts
868,Messaging
869,World News
870,Music playback control
861,Contact Information
873,News and current events
874,Music Search
871,Setting Reminders
872,News and Current Events
863,Messaging
865,Contact Search
867,Weather forecasting
875,Reminders
877,Video Calling
880,Weather Information
884,Weather
879,Making phone calls
881,Setting alarms
883,Setting alarms
888,Reminders
885,Setting reminders
886,Weather Forecasting
876,Messaging
878,Calendar Management
882,Contact Information Query
889,Contact Management
887,Play music on Pandora
890,Local News
899,Making phone calls
901,changing reminders
893,Messaging
900,Weather Forecasting
895,Calendar Management
902,Alarm Management
903,Video Messaging
892,Recipe retrieval
891,Making phone calls
894,Contact Management
896,Music Playback
898,checking residential location
897,Timer Management
908,Weather Information
906,Music Playback
909,Making calls using WhatsApp
907,Setting reminders
904,Weather Forecasting
905,Contact Information
911,Music Event Search
912,Music Playback
913,Recipe Search
916,Setting multiple timers
914,reminders
910,Social Contacts
915,Video Calling
918,Politics
917,Setting timers
920,Reminder Management
921,Device Settings
928,Productivity
929,Video Messaging
923,News
919,Recipe Ingredients
926,Recipe retrieval
924,Baking Recipes
925,Weather Information
927,News
931,Reminder Management
922,Setting alarms
930,Setting alarms
932,Making phone calls
937,Communication
933,Timer
935,Setting reminders
941,Weather Information
936,Contact Status
939,Reminders
945,Setting a timer
938,Local News
940,Weather Information
943,Messaging
942,Reading information
934,Reminder Management
944,Reminders
949,Local News
946,Weather
951,Reminders and Alarms
954,Setting alarms and reminders
956,Timer Management
948,Timer functionality
952,Weather
950,Cooking Temperature
947,Setting timers
960,Weather
961,Music Streaming
957,Setting alarms
955,Weather
959,Timer
953,Social Contacts
962,Reminder Management
958,Messaging
971,Call Management
970,Timer Management
966,Messaging
968,Setting alarms
972,reminders management
964,Contact Information Query
969,Music identification
963,Cooking and Recipes
965,Alarm Management
974,find contact information
976,Communication Management
967,Setting reminders
973,Music Playback
977,Calling
975,Weather Information
980,Local News
978,Music Playback
986,Messaging
985,Contact Information
979,Pet Care Scheduling
983,Reminders
982,Setting reminders
984,Legal Information
981,Setting a timer
987,Setting a timer
992,Weather forecasting
993,Messaging
991,Weather Forecast
996,Messaging
990,News
1003,Sports scores and schedules
999,Contact Management
1004,Weather
989,Music Playback
1000,Weather Information
998,Setting timers
1002,Messaging
997,Weather
994,Timer Management
988,Messaging
1001,Recipes and Cooking
995,Social Networking
1005,Communication
1014,making phone calls
1013,Join a call
1009,Setting reminders
1012,Play music
1006,Weather Forecast
1010,Contact Management
1016,Video Calling
1007,Weather
1018,Personal Information Retrieval
1008,Education
1011,Timer Management
1017,Social Contact Information
1019,Local Events
1015,Music
1020,Location Services
1022,Alarm functionality
1031,Weather Forecast
1026,Cooking
1028,Communication
1032,News
1023,Contact Information
1030,Recipes and Cooking
1029,Knowledge and Information Retrieval
1027,Local News
1024,Reminders
1021,Weather
1033,Setting Alarms
1025,News and Current Events
1035,Music Playback
1034,Calling Contacts
1036,Cooking
1037,Weather Forecast
1042,Video Calling
1043,Call History
1046,Video Messaging
1048,Messaging
1041,Alarm Management
1039,News and Media
1045,Weather Information
1047,News and Media
1056,Sending messages
1040,Video Messaging
1051,Messaging
1044,Setting alarms
1038,Weather and Time
1049,Managing reminders
1053,Messaging
1050,Setting a timer
1054,Phone Calls
1057,Weather
1055,Reminders
1052,Weather Information
1059,Recipes
1062,call management
1058,Contact Search
1064,Weather
1065,Weather Forecasting
1069,Recipes
1068,Timer Management
1063,Setting alarms
1060,Music Playback
1071,Social Networking
1067,Phone Calls
1061,Weather
1066,Animal Information
1070,Workplace Information
1077,Setting alarms
1075,Nutrition Information
1083,Smart Home Reminders
1082,Messaging
1073,Weather
1076,People Search
1079,Nutritional Information
1084,Setting reminders
1080,Reminders
1081,News
1074,News
1072,Create reminders
1078,Sending messages via WhatsApp
1085,Media Control
1092,Weather
1098,University Information
1099,Retrieve video messages
1091,Messaging
1087,Video Calling
1086,Setting alarms
1095,Messaging
1088,Reminders
1094,Weather Forecast
1093,Music Streaming
1097,Alarms
1089,Weather Information
1096,Media Playback
1090,Making phone calls
1101,Music Playback
1100,Messaging
1108,Celebrity Information
1105,Finding local events
1102,Weather
1103,Call Management
1111,Fitness
1109,Music Playback
1113,Weather Forecast
1110,General Knowledge
1106,Music Playback
1107,Weather
1104,People and Residents
1116,Cooking Instructions
1123,Setting alarms
1112,Ending a call
1115,Setting alarms
1119,Checking local events
1114,Calendar Management
1118,Messaging
1120,Reminder Management
1122,Contact Information
1124,Weather
1121,Contact Information
1117,Contact Management
1126,News and Media
1127,Recipe Instructions
1132,Device Control
1128,Weather
1134,Messaging
1138,Calendar and Events
1135,Music Streaming
1133,Setting Reminders
1140,News Updates
1137,Setting alarms
1139,Media and Entertainment
1131,Setting alarms
1129,Weather Forecasting
1136,Setting alarms
1141,Messaging
1145,Reminders
1142,Messaging
1148,Timer functionality
1152,Local Events and Activities
1147,Phone Calls
1153,Setting Reminders
1150,Weather Information
1143,Messaging
1146,Cooking and Recipes
1151,Weather Forecast
1149,making phone calls
1154,Event Management
1155,Making phone calls
1156,Setting reminders
1159,News
1163,Weather
1164,Set reminders
1162,Personal Assistant
1160,News
1158,Timer Management
1144,News
1157,Calling
1165,Weather
1161,Making phone calls
1166,Weather
1167,Reminder Management
1177,Timer functionality
1172,Cooking recipes
1176,Scheduling and Reminders
1125,News
1130,Reminder Management
1174,Cooking Instructions
1171,Messaging Status
1170,Making phone calls
1169,Audio Calling
1173,Alarm Management
1175,Cooking and Food
1168,Weather
1178,Music Playback
1179,Setting reminders
1187,Event Search
1191,Messaging
1180,Messaging
1182,Set a reminder
1188,Weather Information
1192,Calling
1184,Calendar Management
1185,Setting reminders
1186,Recipe retrieval
1183,Social Media
1181,Food and Recipes
1190,Music Playback
1189,Recipe retrieval
1194,News
1195,Sports Schedules
1199,Messaging
1200,Messaging
1204,Messaging
1196,News and Information
1198,Reminder Management
1201,Nutritional Information
1203,Local News
1205,Video Calling
1193,Setting Reminders
1206,Music Control
1202,Food and recipe information
1197,Making phone calls
1207,Ending phone calls
1211,Contact Management
1213,Reminder Management
1215,Setting reminders
1209,News
1210,News
1214,Alarm Management
1221,Set reminders
1212,Sending messages
1216,Cooking and Recipes
1220,Set a timer
1208,Music Playback
1218,Checking contact information
1217,Setting reminders
1219,Setting alarms
1222,Creating reminders
1226,Reminders Management
1225,Calendar Management
1231,Reminder Management
1235,Making phone calls
1223,News and Media
1224,Finding business employees in a location
1234,News
1228,Weather
1230,Setting alarms
1233,Movie Information
1232,News and Current Events
1229,Calendar Management
1227,News and Media
1237,Recipe Ingredients
1240,Music Playback
1246,Weather
1236,Cooking and recipes
1242,Knowledge Query
1244,Setting reminders
1248,Messaging
1245,News
1243,Timer Management
1249,Timer Management
1241,Weather Forecasting
1238,Productivity
1239,Weather
1255,Timer management
1247,Sports Events
1251,Timer Management
1253,News
1252,Alarm Management
1259,Timer Management
1250,Managing Reminders
1254,Timer functionality
1256,Calendar and Events
1260,Music Playback
1261,Recipe Ingredients
1263,Communication
1262,Productivity
1268,Online User Count
1266,Personal Information Retrieval
1267,Recipes and Cooking
1269,Reminder Management
1270,Reminders
1265,Weather Information
1272,Setting alarms
1257,Timer Management
1264,Music Playback
1271,Alarm Management
1273,Cooking Tips
1258,Events and Activities
1274,Making phone calls
1275,Weather
1276,Setting Reminders
1277,Weather Forecast
1279,Weather Information
1283,Smart Home
1287,Weather Forecast
1285,Weather Information
1278,Lottery Results
1280,Things to do in Atlanta next weekend
1284,Messaging
1282,Social Media
1286,Contact Information
1281,Initiating phone calls
1288,Reminders
1290,Making phone calls
1289,Weather Information
1291,News
1292,Nutritional Information
1299,Music Control
1294,Calendar Management
1293,Setting reminders
1303,Timer functionality
1298,Reminder Management
1301,Contact Management
1304,Setting a timer
1297,General Knowledge
1300,Social Media
1296,Making phone calls
1295,Health and Medical Information
1302,Setting alarms
1308,Music Streaming
1306,Setting alarms
1305,Setting alarms
1307,Recipe Search
1309,Weather
1313,Setting alarms
1310,Set recurring alarm
1316,Setting timers
1311,Setting alarms
1319,Music Playback
1320,Making calls on messaging apps
1321,Music
1314,Phone Calls
1322,Setting alarms
1312,Video Call Management
1315,News and current events
1318,Making phone calls
1317,Messaging
1323,Reminders
1324,Calling
1325,News and Current Events
1335,Setting Reminders
1329,Timer functionality
1326,Music Playback
1333,Video Messaging
1328,Setting reminders
1332,Making phone calls
1327,Finding contacts
1330,Make a phone call
1334,News Updates
1336,Reminders
1331,Timer functionality
1337,News
1338,Setting alarms
1345,Timer Management
1346,Timer Management
1344,Timer Management
1342,Music Playback
1340,Contact Management
1343,News
1349,Weather
1341,Contact Information Retrieval
1351,Weather Forecast
1352,Weather
1348,Contact Management
1353,Personal Information Management
1350,Music Playback
1339,Making phone calls
1347,Making phone calls
1354,Setting alarms
1355,Alarm Management
1357,Messaging
1360,News
1358,Video Calling
1356,Calendar Events
1361,Weather Forecasting
1362,Weather
1365,Video Calling
1363,General Knowledge
1368,Alarm Management
1372,News and Information
1364,Make a phone call
1373,Recipe Information
1369,Recipe
1359,Weather Clothing Advice
1371,Timer Management
1366,Reminders
1367,Weather
1374,Call Management
1377,Music Streaming
1376,Timer Management
1378,Music Event Search
1379,Weather
1381,Phone Calls
1382,Weather Information
1370,Messaging
1384,Making phone calls
1375,Setting alarms
1387,Contact Management
1385,Messaging
1383,Social Media
1386,Local News
1380,News and Media
1390,Create repeating alarm
1389,Making calls
1388,Messaging
1391,Timer Management
1393,Communication
1394,Weather Forecasting
1392,Timer functionality
1396,Video Messaging
1395,Setting alarms
1397,Music Playback
1404,Retrieve video messages
1398,Change reminder time
1399,Setting alarms
1401,News Updates
1405,Sports Updates
1403,Messaging and Calling
1400,Music Search
1408,Weather
1402,Setting alarms
1409,Cooking
1407,University Information
1406,Music Playback
1410,Alarm Management
1412,Music Playback
1414,Messaging
1418,Call Management
1411,Call Management
1419,Messaging and Calling
1421,Communication functionality
1413,Setting alarms
1415,News
1416,Managing reminders
1417,Reminders
1423,Time management
1420,Weather
1424,Alarm Management
1422,People Age Information
1426,Reminders
1433,Setting availability status
1437,Music Streaming
1435,Finding contact information
1429,Nutrition Information
1434,Managing reminders
1425,Setting alarms
1431,Setting Status
1428,Cooking and Food
1427,Alarm Management
1430,Alarm Management
1436,Checking assistant availability
1432,Cooking and Recipes
1438,Music Playback
1448,Reminder Management
1440,University Information
1451,Call Management
1447,Calendar Events
1444,setting reminders
1445,Reminder Management
1446,Setting reminders
1443,Music playback
1449,Calling Contacts
1450,Setting reminders
1442,Phone Call Management
1439,Music Playback
1441,Messaging
1452,Messaging
1454,Weather
1460,Timer Management
1464,Alarm Management
1459,Reminders
1453,School Reminders
1457,Reminder Management
1455,Creating reminders
1456,Weather
1461,Setting timers
1466,Messaging
1458,Nutritional Information
1467,Reminder Management
1462,Cooking temperature inquiry
1463,Making phone calls
1465,Music Playback
1470,Music Playback
1472,Setting reminders
1468,Setting alarms
1471,Video Calling
1469,Weather
1474,Productivity
1473,Personal Information Retrieval
1476,Setting reminders
1479,Weather
1480,News
1478,Making phone calls
1475,Music Control
1477,University Information
1481,Messaging
1483,Employee Directory
1491,Cooking Recipes
1482,Setting reminders
1484,Setting timers
1487,Politics and Government
1492,Alarm Management
1488,Contact Management
1489,Music Lyrics
1486,Contact Availability
1493,News
1495,Finding recipes
1494,Phone Number Lookup
1485,Music Playback
1490,Alarms and Reminders
1497,Timer Management
1500,Weather Forecast
1503,Reminders
1506,Setting reminders
1505,Alarm Management
1499,Cooking Tips
1502,Messaging
1504,Setting timers
1507,Weather
1496,Contact Management
1501,Messaging
1498,Making calls
1509,Entertainment event search
1510,Reminders
1508,Find recipes
1511,Calendar and Reminders
1517,Celebrity Residence Location
1515,Setting alarms
1516,Productivity
1514,Video Messaging
1522,Weather
1513,Calendar management
1518,Weather Forecasting
1512,Things to do in Denver next weekend
1520,News
1525,Setting alarms
1521,Productivity
1524,Make a phone call
1519,Reminders
1527,Set reminders
1532,Music Playback
1528,Social Media or Messaging
1523,Check contact availability
1526,Setting timers
1537,Setting Reminders
1536,Calendar Management
1530,Call Management
1538,Setting default phone call provider
1529,Call Management
1534,Contact Information Query
1539,Setting alarms
1533,Reminder Management
1535,Availability Status
1531,News Headlines
1540,Messaging
1541,Weather Forecast
1544,Music Playback
1543,Local News
1542,News and Media
1551,Music Playback
1548,Call Management
1553,Communication
1545,Events
1552,Making phone calls
1546,Music Playback
1554,Calendar Management
1547,Calendar Management
1550,News
1549,Making phone calls
1557,Music Playback
1556,Setting alarms
1555,Contact Information
1561,Weather
1559,Contact Management
1560,Setting reminders
1563,People and Relationships
1562,Reminder Management
1569,Weather Forecast
1558,News
1564,Weather Information
1566,Setting alarms
1565,Cooking Instructions
1573,Weather Information
1572,Music Playback
1570,Video Messaging
1568,News
1567,Weather
1575,Alarm Management
1578,Education
1571,News and Current Events
1577,Music playback control
1579,Messaging
1574,Music Playback
1576,Sports updates
1586,Financial News
1584,Setting reminders
1587,Video Calling
1580,Making phone calls
1590,Music Playback
1581,News and Current Events
1589,Making a phone call
1588,Setting alarms
1592,Nutrition and Diet
1593,Smart Home
1585,Messaging
1591,News and current events
1598,News
1601,News
1594,Music Playback
1583,Reminders
1595,Messaging
1582,Music Playback
1600,News updates
1596,Lists and Notes
1597,Setting alarms
1602,Recipe retrieval
1599,Media Events
1604,Weather
1605,Calling
