doc_idx,rewrite
716,getting traffic conditions
720,Social Media
722,Calendar management
714,Alarm Management
715,finding podcasts
712,Messaging
719,Media
718,Navigation
725,Definition inquiry
724,Current events update
717,Trending topics and current events
723,Transportation
727,Music Playback
721,Getting directions
729,Calendar management
728,News and media
733,Calendar management
734,Reminders
736,Adding a new contact
730,checking the weather forecast
731,Social Media
732,Email management
738,reminders
726,Celebrity Information
739,Media control
735,Definition of motivation
744,Product Information
742,Music
746,Media and entertainment
737,Weather and Clothing Preparation
741,Calendar management
740,Checking the time in New York
743,Getting the current date
745,Setting an alarm
752,Media playback
748,scheduling and planning
750,spelling and grammar correction
753,stock market inquiry
751,Music playback
754,Reminders
749,Smartphone App Management
757,Smart Home Control
747,checking emails
760,Media Playback
759,Cooking
755,Shopping
758,Media
763,Geography
756,Geography
762,getting date and time information
761,Email management
765,Smart Home Lighting Control
768,Device Control
766,Animal Facts
770,checking order status
767,Playback control
764,Managing alarms
776,getting directions
774,scheduling a meeting
780,News and Media
771,finding nearby clothing stores
775,Calendar management
779,Transportation
772,Stock price inquiry
778,Media and Entertainment
784,Smart Home
777,News and Information
773,List Management
785,Cooking and baking
769,Calendar Management
783,Checking the time in a specific timezone
782,finding recipes for dinner
781,Calendar management
791,Messaging
786,Mathematics
787,Smart Home
790,Music playback
789,Email communication
794,Smart Home
792,Smart Home
788,Alarm Management
796,Time and Timezones
795,grocery list management
798,Checking calendar events
797,Local events and activities
793,Calendar Management
799,finding nearby wine bars
801,Smart Home
802,Smart Home
807,Calendar management
809,List Management
811,Music Playback
804,Productivity
800,Updating contact information
810,Setting an alarm
803,Contact information retrieval
813,Music
808,checking calendar dates
812,Music streaming
806,Music playback
805,Music playback
815,Email Management
816,News and Media
821,Email management
819,Personal Information
817,Music Playback
822,Political news
826,Checking train schedules
814,messaging or email
818,Reminders
823,Radio
824,Media Control
825,Music playback
828,Checking the date
827,Restaurant_Information
820,Music playback
829,Weather
831,list management
830,Calendar management
835,Transportation
839,Trivia and riddles
840,Messaging
836,Device Control
833,Media Playback
838,Smart Home Lighting Control
841,Media control
845,checking daily schedule
843,checking the time
834,email communication
842,Smart Home
837,Email Communication
844,Music Editing
832,Calendar management
846,getting details on a person
850,Cooking and recipes
848,financial information
851,Weather
853,List Management
847,News
854,Math calculation
856,Cooking recipes
858,Smart Home
849,Listening to the radio
855,Personal reminders
859,Cooking and Recipes
857,finding local clothing shops
862,Weather forecasting
860,Math problem solving
865,Messaging
864,Music playback
863,Checking calendar dates
869,Media Control
870,Calendar Management
872,Book Recommendation
871,Smart Home
868,Calendar management
876,Geography
874,Celebrity Information
873,finding local restaurants
852,Local events and activities
867,finding local events
875,Music Playback
866,Opening a game application
861,Local events and activities
877,Play a video game
880,Smart Home
879,Email Communication
881,Music Playlist Management
886,Cooking
883,Reminders
878,Smart Home
891,Yosemite National Park location
889,Social Media
887,Creative Writing
892,Music domain
885,Smart Home
890,News and current events
888,checking meeting schedule in email
882,Greeting
897,Ordering food from a restaurant
893,checking the weather
884,Smart Home
896,reminders about pending bill payments
899,Reference and Information
895,Information Retrieval
894,Calendar management
898,Contact Management
900,finding local pet services
901,Calendar management
910,Calendar management
909,Reminders
911,Health and Fitness
905,Getting the latest news
902,ordering food
914,Smart Home
903,Calendar management
906,Email communication
913,News and Information
912,Calendar management
907,Ride-sharing transportation
917,Music search
915,Weather planning
904,shopping
908,getting stock prices
918,Calendar management
922,Weather
916,News and Media
924,Music playback
920,List Management
923,Contact Management
919,Reminders
921,Movies and Entertainment
925,Explaining quantum physics in simple language
930,checking current weather conditions
927,Calendar management
926,Reminders
931,Productivity
933,Email management
936,checking local events
928,Event Information
934,Setting reminders
929,Smart Home
937,Email management
932,Social Media
935,Adding contacts to contact list
938,Music Playback
942,event information
947,checking local crime statistics
949,Date and time
952,getting weather information
943,Entertainment
950,News and Media
940,Smart Home
946,Trivia
939,furniture color inquiry
951,Alarm Management
944,Alarm Management
945,Calendar and Events
941,Checking the date
955,Email Communication
954,Updating time and date
957,Currency conversion
956,Geography
961,Social comparison
958,Calendar management
962,Legal Information
948,Social Media
959,General Knowledge
964,Social Media
963,finding local businesses
953,Weather and Clothing Preparation
968,Productivity
967,currency exchange rates
966,booking train tickets
965,Social Media
960,News and Weather
969,Movie Recommendation
975,Email composition
972,Email and Contact Management
973,Calendar
976,Local Events
974,Media playback
971,Smart Home Cleaning
983,dental health information
978,Music and Audio
970,Alarm Management
979,Social Media
980,Store Hours
977,News and Media
982,Travel Booking
981,Reminders management
987,Getting date and time information
989,Checking the time in a specific location.
984,Music playback
993,General Knowledge
990,Smart Home
986,Calendar management
995,Contact Management
988,ordering food
997,Setting alarms
996,finding locations
994,Scheduling
1001,Checking local weather conditions
992,Email management
991,Media Playback
1000,Email Communication
1006,Calendar management
1004,Economic affairs
1002,Calendar management
1003,News and current events
1007,Smart Home
1008,Social Media
998,finding local pubs
1010,Restaurant Services
1011,Sports news
1014,Media control
1013,Scheduling daily activities
1009,Home management
1015,Geology information
985,Calendar Management
1005,Media_Control
999,Email management
1012,Notebook list management
1017,Email communication
1020,Email management
1016,Smart Home Lighting
1021,Manage lists
1022,Personal Information
1023,Media Playback
1024,Shopping list management
1025,Contact Management
1019,Smart Home
1027,Music Domain
1018,Social media management
1029,Weather forecasting
1028,Currency exchange rates
1026,Calendar management
1031,Media Player
1034,Media playback
1032,Music trivia
1030,checking the weather
1033,Smart Home Lighting Control
1040,User experience and usability
1036,Entertainment recommendations
1035,Media and Entertainment
1038,finding restaurant locations
1044,Calendar management
1037,gaming
1043,Music control
1041,News and Information
1045,Music playback
1039,Restaurant wait time inquiry
1042,finding affordable bars near a location
1046,Calendar management
1047,Contact management
1050,Social Media
1052,Calendar management
1054,Health and Fitness
1051,Navigation
1048,Currency exchange rates
1049,Geography information
1058,getting traffic information
1060,Media Control
1059,Checking the time
1061,Media Control
1055,explaining word meanings
1064,Calendar
1056,checking the weather
1068,Presence Check
1063,Smart Home
1053,Get information about a person
1057,Calendar management
1065,Smart Home
1066,Weather
1069,Music and pop culture trivia
1062,time zone information
1067,Device Control
1073,checking traffic conditions
1076,Smart Home
1077,finding movie showtimes
1071,Cooking
1072,Checking the time in a specific location
1070,Managing calendar events
1080,checking stock prices
1083,currency conversion
1078,Booking train tickets
1079,Media Control
1081,Messaging
1075,Reminder
1082,Smart Home
1074,Calendar management
1084,Weather
1088,Smart Home
1086,Social Media
1085,General Knowledge
1089,Location Finding
1093,Reminders
1087,define forensic
1094,Setting reminders
1091,Music Playback
1090,Social Media
1097,Weather forecasting
1096,math calculation
1098,Music management
1095,Scheduling and Reminders
1102,Product Delivery
1092,List Management
1100,finding nearby businesses
1104,Smart Home Device Control
1099,Music playback
1101,Recipe ingredients
1106,Checking reminders
1105,Movie showtimes
1108,Getting the time in a specific time zone
1103,Currency exchange rates
1110,Shopping for children's clothing
1113,Music Playback
1111,Checking the time in Sydney
1107,economy and GDP comparison between India and China
1114,Music
1109,Reminders
1112,World population projection
1116,scheduling sports events
1115,List Management
1119,Email Communication
1118,Music Streaming
1120,Email management
1117,Cooking
1121,Restaurant Information
1124,Music
1126,Email management
1122,Social Media
1127,Music Playback
1123,Music
1132,Smart Home
1129,Smart Home
1131,Shopping and purchases
1125,Smart Home
1128,Calendar management
1135,Play music
1139,Calendar management
1137,Social Media
1134,Personal Information
1136,Currency exchange
1130,Cooking instructions
1138,Social Media
1133,Volume Control
1140,Mathematics
1142,Contact Management
1141,Searching for online videos
1143,finding nearby shops
1145,General Knowledge
1144,Media and Entertainment
1151,Creating a reminder
1153,Time duration
1148,booking transportation
1146,Privacy and Data Security
1149,Opinion Storage
1147,Finance
1150,Weather forecasting
1157,Calendar Management
1152,Email communication
1154,Finding lost personal items
1155,Music Playback
1156,Currency conversion
1164,Cooking recipes
1158,Music events
1159,finding nearby gluten-free bakeries
1162,restaurant delivery
1161,Weather
1163,Getting local time and time zone
1160,Music Playback
1166,Calendar or Scheduling
1165,Definition of the word perpetual
1168,finding supermarket prices
1169,Email management
1173,Smart Home
1167,Email Composition
1171,Alarm Management
1179,Alarm
1176,ordering food
1175,Navigation
1178,Calendar management
1177,Setting an alarm
1172,Calendar_Management
1174,Device Control
1180,Play music
1170,Public Transportation Schedules
1181,Setting an alarm
1182,Smart Home Volume Control
1186,Checking the time in a city
1183,News
1187,Music Event Planning
1188,Smart Home
1190,Celebrity age inquiry
1193,Public Transportation
1185,Managing grocery lists
1192,Music Playback
1189,Play Music
1194,Alarm Management
1195,Setting an alarm
1191,Media Management
1184,Movie Information
1197,Scheduling and Reminders
1196,Messaging and Communication
1199,Opinion inquiry
1202,Ordering food and drinks
1208,Smart Home Lighting
1205,Cooking
1204,Sports rules inquiry
1207,Smart Home
1203,Weather
1206,Location Services
1209,Music
1211,Checking the time
1210,Adding email to contacts
1198,Booking travel tickets
1201,Checking the weather
1200,Music information
1214,Food and Drink
1213,Public Transportation Schedules
1218,Setting an alarm
1220,Email management
1217,Social Media
1221,General Knowledge
1224,Smart Home
1225,Email management
1216,Scheduling
1215,Play music
1219,removing a to-do item
1222,Weather forecast
1223,Calling
1212,Music information
1228,calculating the total cost of items
1229,Currency exchange rate
1226,Weather
1227,Email Composition
1236,Media Playback
1235,finding a bar
1231,Remove item from location
1238,Reminders
1241,Location Tracking
1233,Information retrieval about border wall updates
1230,math calculation
1234,Social interaction
1240,Television and entertainment
1242,Music
1239,Email Communication
1232,Email communication
1237,Stock price inquiry
1243,Music playback
1246,Play Radio Station
1249,Entertainment
1245,restaurant information
1248,Smartphone technical description
1244,Email management
1252,Music and Entertainment
1255,Media Playback
1253,Smart Home
1258,Setting alarms
1254,Music playback
1251,Setting reminders
1256,Setting reminders
1247,finding local events
1250,Smart Home
1257,Smart Home
1260,Alarm Management
1259,Musician Information
1268,Smart Home
1264,Media control
1261,Calendar Management
1265,Setting reminders
1262,Mathematics
1266,Email communication
1267,Philosophical inquiry about AI sentience
1271,Play music
1269,Checking the current time.
1263,Public Transportation
1270,Email Communication
1274,Card game rules explanation
1273,Calendar Management
1272,List Management
1279,Music playback
1275,checking stock prices
1277,Travel Booking
1276,Setting reminders
1283,Music Playback
1281,Music playback
1282,Music and Entertainment
1284,Smart Home
1289,Reminder Management
1286,Calendar management
1278,Music Playback
1280,playing games
1288,Smart Home
1285,Music notation
1287,Play FM radio station
1292,News and current events
1290,Media and Entertainment
1291,News and current events
1298,Shopping list management
1295,Media Playback
1294,Movie information
1302,Weather forecasting
1297,Smart Home Control
1293,Currency conversion
1303,Delivery Services
1299,finding nearby stores
1296,Booking train tickets
1304,Smart Home
1301,Ordering food
1300,Media playback
1306,Traffic navigation
1309,News and media
1313,Productivity
1310,Weather information
1305,Managing to-do lists
1318,Sending emails
1315,Alarm Management
1311,Media Recommendation
1312,Weather
1314,getting product discounts
1316,Reminders
1308,Music Playback
1307,Calendar management
1317,Media Control
1321,Calendar management
1325,Music playback
1327,Email management
1319,Celebrity information query
1323,Smart Home
1322,List Management
1329,Social Media
1328,Smart Home Lighting
1326,News and current events
1330,booking train tickets
1332,Calendar management
1334,Cooking instructions
1333,Email Communication
1331,Weather domain
1324,Media playback
1320,Radio_Control
1335,Play a game
1340,Social Interaction
1338,Local events and news
1337,Social Communication
1341,Music playback
1343,Email Management
1344,Productivity
1348,Cooking instructions
1342,Music
1346,Music domain
1336,Personal Life and Daily Routine
1339,Music domain
1347,Music playback
1350,Time and date
1353,ordering food
1352,Navigation
1351,Information Retrieval
1357,Music playback
1345,Managing calendar reminders
1354,Social Media
1360,Food processing knowledge
1361,Calendar management
1359,Getting news headlines
1349,checking email
1356,Play mobile games
1358,Geography
1362,Media Playback
1363,Productivity
1365,Email Communication
1364,Emotion tracking based on speech
1366,Smart Home Communication
1369,Media playback
1373,Dictionary definition lookup
1370,checking email
1376,Personal information
1371,Election results inquiry
1368,Email management
1372,Calendar management
1374,Play music
1378,Calendar management
1377,Media control
1379,Weather
1367,list management
1375,Checking the weather forecast
1380,Cooking
1388,Sports scores
1382,Smart Home
1392,Managing alarms
1389,Smart Home
1385,Ride booking
1387,Media_Control
1391,Calendar management
1390,Media control
1384,Email management
1386,Calendar management
1393,Weather forecasting
1398,Media playback
1394,checking the weather
1401,social media
1404,Smart Home
1403,Checking the time
1395,Politics
1397,Navigation
1399,scheduling a meeting
1400,Food Ordering
1405,Health and Fitness
1402,Media playback
1396,Checking the current date
1407,Checking the date
1406,Shopping
1409,Alarm management
1412,Entertainment
1414,Setting reminders
1413,Managing shopping wishlist
1411,Finding lost items
1408,Social Media
1416,List creation
1415,Checking alarm status
1417,Smart Home
1420,Finding nearby businesses
1419,Media Playback
1423,Social Media
1421,Currency exchange rates
1425,Restaurant Takeout
1422,Scheduling meals
1418,Calendar management
1427,local events and activities
1424,checking email
1426,Calendar management
1429,Music identification
1433,Casual Conversation
1428,Celebrity gossip
1434,Media Playback
1431,Managing reminders
1435,Email Communication
1430,Calendar management
1410,Email management
1355,Calendar management
1383,Alarm management
1381,Music and Entertainment
1436,Smart Home
1432,Calendar management
1437,Personal Finance Management
1440,Calendar management
1444,finding local movie showtimes
1449,Email Management
1441,Social Media
1439,Checking alarm times
1450,Email Notification Management
1442,Smart Home
1438,Celebrity Residence Location
1448,Media Control
1445,Fact checking
1447,Reminders
1452,Calendar Management
1453,News
1457,Alarm management
1455,Currency conversion
1464,Music Playback
1460,Booking train tickets
1462,Smart Home Control
1461,Audiobooks
1451,Weather reporting
1454,Media Playback
1446,Email composition
1443,Finding nearby gas stations
1465,Social Media
1463,checking the weather
1456,List Management
1459,email communication
1458,Getting traffic information
1470,ordering food
1468,Media
1466,Email Communication
1469,checking podcast availability
1467,Smart Home
1475,Weather forecast
1471,Email Management
1473,Smart Home
1474,Smart Home
1476,Calendar management
1483,taking sunglasses
1472,Home Furnishings
1482,checking weather for lawn mowing
1485,Communication
1479,Online Information Search
1478,Currency exchange rate
1487,Email Communication
1488,Setting reminders
1477,Media control
1486,Reminders
1480,Music playback
1481,Music Playback
1490,Reminders
1484,Add meeting reminder for sunday with my parents in law
1491,Personal Advice
1489,Media control
1492,Music Playback
1497,Music
1504,Geography
1495,Media control
1494,Entertainment
1498,Smart Home
1500,Email management
1499,Email Communication
1502,Calendar Management
1493,Music playback
1501,Managing lists
1503,Email management
1506,Weather forecasting
1505,Media Playback
1496,Messaging
1509,Smart Home Lighting
1514,Music
1508,Historical knowledge
1515,finding nearby restaurants
1512,Smart Home
1510,Weather
1507,getting time information
1511,Play the most recent podcast.
1518,Calendar management
1516,currency exchange rates
1517,News and Media
1520,News and current events
1519,Booking train tickets
1526,Smart Home
1529,Calendar Management
1524,Public Transportation
1532,List Management
1528,Weather information
1533,Calendar management
1531,getting geographic details
1521,job search
1522,Checking email
1513,Smart Home
1527,Media and Entertainment
1530,Reminders
1525,Entertainment
1523,Play Music
1534,Event Planning
1535,Music playback
1537,Music identification
1543,Weather
1536,Calendar
1538,List Management
1541,News and media
1547,Messaging
1539,Setting alarms
1540,Podcast playback
1546,Weather Information
1548,Reading a book
1542,Email communication
1545,Traffic information
1544,Healthcare Appointments
1549,Weather Planning
1553,Setting reminders
1556,smart home control
1551,Grocery List Management
1555,Checking alarm time
1552,Media playback
1558,Managing alarms
1560,Stock market updates
1557,Device Control
1559,Ride booking
1554,adding items to a menu
1550,Checking the current time
1561,Information retrieval about current events
1562,News
1564,Smart Home Control
1567,Planning daily activities
1563,Time conversion
1565,General Knowledge
1570,getting local train timings
1569,Weather forecasting
1576,Media and Entertainment
1568,Weather information
1575,Reminders
1571,managing a shopping list
1566,Casual Conversation
1572,Media Control
1573,Ticket Booking
1574,understanding women
1579,consumer service assistance
1582,Smart Home
1577,Travel and tourism
1578,Finding local theaters
1581,Travel Booking
1586,Calendar management
1580,Diet and Lifestyle
1588,checking emails
1583,Weather
1585,Music Playlist Management
1591,Currency exchange rate inquiry
1584,distance measurement
1589,Music Identification
1601,Reminders
1587,Calendar Management
1600,Productivity
1598,Politics and Government
1595,Music playback
1593,Weather forecasting
