doc_idx,true_label,kmeans_k4_s0,kmeans_k4_s1,kmeans_k4_s2,kmeans_k8_s0,kmeans_k8_s1,kmeans_k8_s2,kmeans_k16_s0,kmeans_k16_s1,kmeans_k16_s2,kmeans_k32_s0,kmeans_k32_s1,kmeans_k32_s2,kmeans_k64_s0,kmeans_k64_s1,kmeans_k64_s2,gmm_k4_s0,gmm_k4_s1,gmm_k4_s2,gmm_k8_s0,gmm_k8_s1,gmm_k8_s2,gmm_k16_s0,gmm_k16_s1,gmm_k16_s2,gmm_k32_s0,gmm_k32_s1,gmm_k32_s2,gmm_k64_s0,gmm_k64_s1,gmm_k64_s2,spectral_k4_s0,spectral_k4_s1,spectral_k4_s2,spectral_k8_s0,spectral_k8_s1,spectral_k8_s2,spectral_k16_s0,spectral_k16_s1,spectral_k16_s2,spectral_k32_s0,spectral_k32_s1,spectral_k32_s2,spectral_k64_s0,spectral_k64_s1,spectral_k64_s2,ward_k4,ward_k8,ward_k16,ward_k32,ward_k64,leiden_k4_s0,leiden_k4_s1,leiden_k4_s2,leiden_k8_s0,leiden_k8_s1,leiden_k8_s2,leiden_k16_s0,leiden_k16_s1,leiden_k16_s2,leiden_k32_s0,leiden_k32_s1,leiden_k32_s2,leiden_k64_s0,leiden_k64_s1,leiden_k64_s2
10,intent:what_are_symptoms,3,1,2,1,6,7,1,15,2,13,27,27,39,20,42,1,1,0,1,1,5,14,8,8,20,16,19,18,21,16,0,0,0,1,5,0,8,6,10,4,10,0,23,28,30,2,3,6,12,23,0,0,0,0,0,2,8,8,8,20,22,19,34,38,24
11,intent:latest_numbers,3,0,2,4,0,2,4,0,12,29,0,20,19,0,19,0,0,1,6,0,4,6,0,4,26,0,6,4,0,37,0,0,0,7,7,7,7,13,7,24,2,22,2,30,4,4,8,15,29,57,1,2,1,2,2,3,13,13,11,5,5,4,4,3,3
12,intent:travel,1,1,2,3,3,4,10,3,4,6,20,3,5,18,3,1,3,0,5,4,2,5,11,15,11,4,11,5,37,56,0,0,0,0,6,4,10,12,14,23,12,24,26,9,41,3,4,10,21,40,0,2,1,1,1,1,1,1,3,19,17,12,17,12,0
13,intent:hi,3,0,2,7,1,2,12,11,15,16,1,19,34,55,32,0,0,1,4,7,7,9,7,7,21,7,7,40,59,31,1,1,2,6,4,5,6,1,6,11,27,15,27,53,51,4,5,12,24,48,1,1,2,7,7,5,6,6,7,2,3,2,40,43,40
14,intent:what_are_treatment_options,1,1,2,3,6,7,14,12,2,18,27,10,9,5,45,1,3,0,5,4,2,5,4,10,16,28,2,62,50,2,0,0,0,1,5,0,2,3,4,5,9,5,45,35,44,3,4,8,17,29,0,0,0,0,1,2,9,8,9,20,22,19,38,42,60
15,intent:can_i_get_from_feces_animal_pets,0,3,3,5,5,3,13,14,0,11,25,24,26,52,44,1,1,0,7,1,0,7,1,0,28,1,29,22,34,30,0,0,0,1,5,0,2,3,4,30,7,4,33,51,50,2,3,5,8,14,0,0,0,0,0,0,0,0,0,15,18,13,26,35,26
16,intent:how_does_corona_spread,2,1,1,2,7,1,2,9,10,24,13,23,40,8,15,1,1,0,1,1,0,7,14,0,23,21,16,21,60,15,0,0,0,1,5,0,2,3,4,27,29,2,54,54,29,2,3,5,11,22,0,0,0,0,0,0,0,0,0,18,19,20,24,26,15
17,intent:okay_thanks,3,0,2,4,1,6,8,13,6,7,14,26,57,63,12,2,2,2,2,5,6,2,5,6,30,30,30,25,43,32,3,3,3,3,2,2,9,0,11,13,20,17,28,22,7,4,5,11,23,45,2,1,2,5,5,4,5,5,6,30,1,30,36,41,44
18,intent:myths,2,2,0,6,4,0,15,4,11,19,28,18,8,43,30,0,0,1,6,0,4,11,13,12,10,12,18,12,25,60,0,0,0,1,5,0,14,15,13,17,14,27,25,20,28,2,2,4,7,12,1,0,0,2,2,0,10,10,15,17,15,18,10,10,8
19,intent:hi,3,0,2,7,1,2,7,11,8,17,14,14,58,24,9,0,0,1,4,7,7,9,7,7,21,7,7,8,7,31,1,1,2,6,4,5,6,1,6,8,24,30,16,11,17,4,5,11,23,47,1,1,2,7,7,5,6,6,7,2,3,2,9,29,9
20,intent:travel,1,1,2,3,3,4,10,3,4,6,26,17,24,15,38,1,3,0,5,4,2,5,11,15,11,20,11,24,35,27,0,0,0,0,6,4,10,12,14,7,17,8,35,44,55,3,4,10,22,43,0,2,1,1,1,1,1,1,3,3,4,5,11,13,10
21,intent:what_are_treatment_options,2,2,1,6,4,1,6,7,1,4,24,1,54,45,1,1,1,0,1,1,5,13,10,5,27,18,31,44,28,46,0,0,0,1,5,0,2,3,4,31,6,13,53,8,63,2,3,7,15,27,0,0,0,0,0,0,14,14,13,14,12,16,27,37,31
22,intent:share,3,0,2,4,1,2,8,1,9,9,4,15,55,28,61,0,0,1,4,2,1,4,2,1,6,6,22,51,6,33,0,0,0,5,3,6,12,9,12,14,3,9,37,23,38,4,7,14,27,54,1,1,2,4,4,3,2,2,2,0,0,0,12,6,11
23,intent:travel,1,1,2,3,3,4,10,3,4,6,26,17,24,15,38,1,3,0,5,4,2,5,11,15,11,20,11,24,35,27,0,0,0,0,6,4,10,12,14,7,17,8,35,44,55,3,4,10,22,43,0,2,1,1,1,1,1,1,3,3,4,5,11,13,10
24,intent:what_is_corona,2,2,1,6,4,1,15,7,1,28,12,8,36,42,25,1,1,0,1,1,5,12,15,11,19,10,14,11,18,28,0,0,0,1,5,0,1,14,15,19,0,28,40,10,10,2,2,4,7,12,1,0,0,2,2,0,4,4,1,9,10,10,28,30,28
25,intent:what_are_symptoms,3,1,2,1,6,7,1,15,2,1,30,27,49,62,41,1,1,0,1,1,5,1,8,8,1,11,13,57,8,11,0,0,0,1,5,0,13,10,8,15,4,14,32,1,26,2,3,6,13,24,0,0,0,0,0,0,8,8,8,7,7,6,23,9,23
26,intent:myths,0,3,3,0,2,3,0,2,14,0,21,5,0,21,20,0,0,1,0,6,5,0,9,13,0,15,9,0,12,14,0,0,0,4,0,1,3,5,3,10,26,26,57,37,8,1,1,1,1,2,0,0,0,3,3,2,15,15,14,21,20,22,6,5,7
27,intent:okay_thanks,3,0,2,4,1,6,8,13,6,7,9,13,44,7,8,2,2,2,2,5,6,2,5,6,2,3,5,2,51,5,3,3,3,3,2,2,9,0,11,6,8,12,48,13,25,4,5,11,23,46,2,1,2,5,5,4,5,5,6,4,1,3,0,0,1
28,intent:donate,3,0,2,4,1,5,9,8,5,14,6,29,6,58,26,3,0,3,3,3,3,3,3,3,4,2,3,3,36,3,2,2,1,2,1,3,0,7,1,9,25,6,13,7,20,4,6,13,26,53,3,3,3,6,6,6,7,7,5,1,2,1,30,34,33
29,intent:hi,0,3,3,5,5,3,7,5,3,12,1,19,2,13,9,0,0,1,4,7,7,9,7,7,21,7,7,8,7,31,1,1,2,6,4,5,6,1,6,8,24,30,11,19,16,4,5,12,25,49,1,1,2,7,7,5,6,6,7,2,3,2,44,47,46
30,intent:myths,0,3,3,5,5,3,5,5,13,11,15,21,30,4,48,1,1,0,1,1,5,15,10,5,13,8,28,29,29,4,0,0,0,1,5,0,2,3,4,25,6,31,39,43,45,4,8,16,31,61,0,0,0,0,3,2,9,12,9,23,24,25,62,61,19
31,intent:donate,3,0,2,4,1,5,9,8,5,14,17,29,6,58,26,3,0,3,3,3,3,3,3,3,4,2,3,3,36,3,2,2,1,2,1,3,0,7,1,20,13,18,13,32,20,4,6,13,26,53,3,3,3,6,6,6,7,7,5,1,2,1,30,34,33
32,intent:how_does_corona_spread,0,3,3,5,5,3,13,14,13,11,25,24,21,41,48,1,1,0,7,1,0,7,1,0,8,14,29,37,44,63,0,0,0,1,5,0,2,3,4,22,15,20,33,51,50,2,3,5,9,17,0,0,0,0,0,0,0,0,0,15,18,13,45,46,48
33,intent:protect_yourself,1,1,2,3,6,7,3,6,7,15,31,9,18,29,21,1,3,0,5,4,2,10,12,14,22,23,24,20,15,12,0,0,0,1,5,0,5,8,0,29,19,21,8,0,13,3,4,8,19,36,0,0,1,1,1,1,11,11,10,16,14,17,16,17,18
34,intent:what_are_treatment_options,2,2,1,6,4,1,6,7,1,4,24,1,17,10,1,1,1,0,1,1,5,13,10,5,27,29,31,13,13,20,0,0,0,1,5,0,2,3,4,25,6,31,53,8,34,2,3,7,15,26,0,0,0,0,0,0,14,14,13,14,12,16,7,19,14
35,intent:what_are_symptoms,3,1,2,1,6,7,1,15,2,13,27,27,39,20,42,1,1,0,1,1,5,14,8,8,20,16,19,18,21,16,0,0,0,1,5,0,8,6,10,4,10,0,23,28,30,2,3,6,12,23,0,0,0,0,0,2,8,8,8,20,22,19,34,38,24
36,intent:share,3,0,2,4,1,2,8,1,9,9,4,15,55,28,61,0,0,1,4,2,1,4,2,1,6,6,22,51,6,33,0,0,0,5,3,6,12,9,12,14,3,9,37,23,38,4,7,14,27,54,1,1,2,4,4,3,2,2,2,0,0,0,12,6,11
37,intent:what_are_symptoms,0,3,3,5,5,3,5,5,13,11,15,21,30,4,48,1,1,0,1,6,5,5,10,5,25,26,8,14,19,24,0,0,0,1,5,0,4,2,2,21,22,1,7,24,11,2,3,6,13,24,0,0,0,0,3,2,9,12,9,13,13,14,58,9,54
38,intent:share,3,0,2,4,1,2,8,1,9,20,19,15,20,30,29,0,0,1,4,2,1,4,2,1,24,6,1,6,41,1,0,0,0,5,3,6,12,9,12,16,28,7,19,17,35,4,7,14,28,55,1,1,2,4,4,3,2,2,2,0,0,0,1,2,4
39,intent:donate,3,0,2,4,1,5,9,8,5,14,17,29,6,29,21,3,0,3,3,3,3,3,3,3,4,2,3,46,4,43,2,2,1,2,1,3,0,7,1,9,25,6,12,7,48,4,6,13,26,52,3,3,3,6,6,6,7,7,5,1,2,1,14,4,6
40,intent:what_are_treatment_options,2,2,1,6,4,1,6,7,1,4,24,1,54,33,1,1,1,0,1,1,5,13,10,5,27,29,31,13,13,20,0,0,0,1,5,0,2,3,4,31,6,13,53,8,34,2,3,7,15,27,0,0,0,0,0,0,14,14,13,14,12,16,7,19,14
41,intent:how_does_corona_spread,2,2,1,6,4,1,6,7,1,27,24,1,47,33,22,1,1,0,7,1,0,7,14,0,14,14,26,38,24,22,0,0,0,1,5,0,2,3,4,22,15,20,29,29,42,2,2,4,7,13,0,0,0,0,0,0,0,0,0,27,16,23,13,27,29
42,intent:donate,3,0,2,4,1,5,9,8,5,14,6,29,6,25,13,3,0,3,3,3,3,3,3,3,4,2,3,46,4,43,2,2,1,2,1,3,0,7,1,9,25,6,12,7,48,4,6,13,26,52,3,3,3,6,6,6,7,7,5,1,2,1,14,4,6
43,intent:share,3,0,2,4,1,2,8,1,9,20,19,15,55,28,61,0,0,1,4,2,1,4,2,1,6,6,22,51,6,55,0,0,0,5,3,6,12,9,12,14,3,9,11,3,4,4,5,12,25,50,1,1,2,4,4,3,2,2,2,0,0,0,12,6,11
44,intent:myths,2,2,1,0,2,1,0,7,1,28,12,22,15,40,36,1,1,0,1,1,5,12,15,11,12,19,20,19,9,10,0,0,0,1,5,0,15,11,5,18,5,23,24,5,58,2,2,4,5,9,1,0,0,2,2,0,4,4,14,29,26,27,29,28,32
45,intent:protect_yourself,0,3,3,5,5,3,5,5,3,8,7,28,28,13,52,0,1,1,0,6,5,8,6,9,9,5,15,10,5,44,0,0,0,1,5,0,4,2,2,21,22,1,50,61,56,3,4,8,17,31,0,0,0,3,3,2,3,3,4,10,9,9,56,53,53
46,intent:what_is_corona,3,2,0,6,4,0,15,4,11,19,28,18,8,43,30,0,0,1,6,0,4,11,13,12,10,12,18,12,25,60,0,0,0,1,5,0,14,15,13,17,14,27,25,20,28,2,2,3,4,8,1,0,0,2,2,0,10,10,15,17,15,18,10,10,8
47,intent:myths,0,3,3,0,2,3,0,2,14,0,3,5,0,21,39,0,0,1,0,6,5,0,9,13,0,15,9,0,12,14,0,0,0,4,0,1,3,5,3,10,26,26,57,37,8,1,1,1,1,1,0,0,0,3,3,2,15,15,14,21,20,22,6,5,7
48,intent:protect_yourself,1,1,2,3,6,7,3,6,7,15,31,9,18,29,21,1,3,0,5,4,2,10,12,14,22,23,24,20,15,12,0,0,0,1,5,0,5,8,0,29,19,21,8,0,13,3,4,8,19,36,0,0,1,1,1,1,11,11,10,16,14,17,16,17,18
49,intent:can_i_get_from_feces_animal_pets,0,3,3,5,5,3,13,14,0,11,25,24,26,52,44,1,1,0,7,1,0,7,1,0,28,1,29,22,34,30,0,0,0,1,5,0,2,3,4,30,7,4,33,51,50,2,3,5,8,14,0,0,0,0,0,0,0,0,0,15,18,13,26,35,26
50,intent:donate,3,0,2,4,1,5,9,8,5,14,17,29,6,54,26,3,0,3,3,3,3,3,3,3,4,2,3,46,63,43,2,2,1,2,1,3,0,7,1,9,25,6,22,39,53,4,6,13,26,52,3,3,3,6,6,6,7,7,5,1,2,1,37,36,43
51,intent:what_if_i_visited_high_risk_area,1,1,2,3,6,4,11,12,4,30,29,11,53,34,53,1,3,0,5,4,2,5,4,10,16,28,2,55,50,2,0,0,0,0,6,4,11,4,9,0,16,10,43,52,52,3,4,9,20,38,0,2,1,1,1,1,12,9,12,12,6,8,2,33,36
52,intent:donate,3,0,2,4,1,5,9,8,5,14,17,29,6,25,13,3,0,3,3,3,3,3,3,3,4,2,3,46,4,43,2,2,1,2,1,3,0,7,1,9,25,6,12,7,48,4,6,13,26,52,3,3,3,6,6,6,7,7,5,1,2,1,14,4,6
53,intent:latest_numbers,0,3,3,5,0,3,4,0,12,29,0,20,16,36,50,0,0,1,6,0,4,6,0,4,3,0,6,34,53,34,0,0,0,7,7,7,7,13,7,28,21,19,15,46,32,4,8,16,30,59,1,2,1,2,2,3,13,13,11,5,5,4,33,39,37
54,intent:myths,2,2,1,0,2,1,6,7,1,27,24,22,51,40,36,1,1,0,1,1,5,12,15,11,12,19,20,19,9,10,0,0,0,1,5,0,15,11,5,18,5,23,24,5,58,2,2,4,5,9,1,0,0,2,2,0,4,4,14,29,26,27,29,28,32
55,intent:donate,3,0,2,4,1,5,9,8,5,14,17,4,32,3,13,3,0,3,3,3,3,3,3,3,4,2,3,46,4,43,2,2,1,2,1,3,0,7,1,9,25,6,12,7,48,4,6,13,26,52,3,3,3,6,6,6,7,7,5,1,2,1,14,4,6
56,intent:what_if_i_visited_high_risk_area,1,1,2,3,0,4,11,12,4,25,5,25,50,53,3,1,3,0,5,4,2,5,4,2,18,25,17,15,14,25,0,0,0,0,6,4,11,4,9,2,31,25,44,6,23,3,4,9,20,37,0,2,1,1,1,1,1,1,3,8,17,8,2,11,5
57,intent:okay_thanks,3,0,2,4,1,6,8,13,6,7,9,16,52,7,6,2,2,2,2,5,6,2,5,6,2,3,5,45,3,48,3,3,3,3,2,2,9,0,11,6,8,12,14,31,60,4,5,11,23,46,2,1,2,5,5,4,5,5,6,4,1,3,0,0,35
58,intent:myths,0,3,3,0,2,3,0,2,14,0,3,5,0,21,39,0,0,1,0,6,5,0,9,13,0,15,9,0,12,14,0,0,0,4,0,1,3,5,3,10,26,26,57,37,8,1,1,1,1,1,0,0,0,3,3,2,15,15,14,21,20,22,6,5,7
59,intent:news_and_press,2,2,1,6,4,1,15,7,1,28,12,8,4,9,60,0,0,1,6,0,4,11,13,12,17,17,25,16,58,40,0,0,0,7,7,7,1,14,15,26,23,28,38,47,22,2,2,4,6,10,1,0,0,2,2,0,4,4,1,9,10,10,25,24,27
60,intent:news_and_press,0,3,3,5,5,3,5,5,3,8,7,6,60,13,17,0,1,1,0,6,5,8,6,9,9,5,23,26,23,23,0,0,0,1,5,0,4,2,2,3,30,3,34,33,18,1,1,2,3,5,0,0,0,3,3,2,3,3,4,26,25,26,22,22,20
61,intent:what_are_symptoms,2,2,1,6,4,1,6,7,1,28,12,1,38,17,1,1,1,0,1,1,5,1,8,8,1,11,13,39,33,42,0,0,0,1,5,0,13,10,8,19,0,14,0,55,37,2,2,4,7,11,0,0,0,0,0,0,8,8,8,7,7,6,31,25,30
62,intent:donate,2,2,1,6,4,1,15,7,1,28,12,8,36,42,25,1,1,0,1,1,5,13,10,5,27,29,4,13,13,20,0,0,0,1,5,0,1,14,15,19,0,28,40,10,10,4,6,13,26,51,1,0,0,2,2,0,4,4,1,9,10,10,28,30,28
63,intent:what_are_symptoms,3,1,2,1,6,7,1,15,2,13,27,27,39,20,42,1,1,0,1,1,5,14,8,8,20,16,19,18,21,16,0,0,0,1,5,0,8,6,10,4,10,0,23,28,30,2,3,6,12,23,0,0,0,0,0,2,8,8,8,20,22,19,34,38,24
64,intent:okay_thanks,3,0,2,4,1,6,8,13,6,7,22,13,10,7,8,2,2,2,2,5,6,2,5,6,2,3,5,2,51,5,3,3,3,3,2,2,9,0,11,6,8,12,63,58,14,4,5,11,23,46,2,1,2,5,5,4,5,5,6,4,1,3,20,20,1
65,intent:news_and_press,3,0,2,4,0,2,4,10,2,22,11,30,31,22,57,0,0,1,6,0,4,11,13,12,15,22,10,43,11,18,0,0,0,7,7,7,1,14,15,3,23,3,60,2,0,4,8,15,29,58,1,1,2,2,2,3,10,10,1,11,11,11,18,14,12
66,intent:donate,3,0,2,4,1,5,9,8,5,14,17,29,6,25,26,3,0,3,3,3,3,3,3,3,4,2,3,46,4,43,2,2,1,2,1,3,0,7,1,9,25,6,12,7,48,4,6,13,26,52,3,3,3,6,6,6,7,7,5,1,2,1,14,4,6
67,intent:myths,1,1,2,3,6,7,14,12,7,18,27,10,9,5,52,1,3,0,5,4,2,5,4,10,16,28,2,17,50,38,0,0,0,1,5,0,2,3,4,0,16,10,50,61,56,3,4,8,17,31,0,1,2,1,4,3,2,2,2,31,30,15,50,49,50
68,intent:can_i_get_from_packages_surfaces,1,1,2,3,6,4,14,12,4,31,20,3,63,18,54,1,3,0,5,4,2,5,12,10,5,13,12,28,2,41,0,0,0,0,6,4,10,12,14,23,12,24,26,9,41,3,4,8,16,28,0,2,1,1,1,1,1,1,3,19,17,12,17,12,0
69,intent:can_i_get_from_feces_animal_pets,2,2,1,6,4,1,6,14,0,23,23,1,56,48,33,1,1,0,7,1,0,7,1,0,28,1,0,60,1,0,0,0,0,1,5,0,2,3,4,30,7,4,47,15,15,2,3,5,8,15,0,0,0,0,0,0,0,0,0,6,8,7,42,44,42
70,intent:what_are_symptoms,2,2,0,1,6,7,1,15,11,13,30,27,42,60,42,1,1,0,1,1,5,14,8,8,20,16,19,63,49,45,0,0,0,1,5,0,8,6,10,4,10,0,45,35,44,2,3,6,12,23,0,0,0,0,0,2,8,8,8,20,22,19,34,38,24
71,intent:news_and_press,3,0,2,4,0,2,4,10,2,22,11,30,31,35,47,0,0,1,6,0,4,11,13,12,15,22,10,35,27,18,0,0,0,1,5,0,1,14,15,3,23,3,60,2,0,4,8,15,29,57,1,1,2,2,2,3,10,10,1,11,11,11,18,14,12
72,intent:hi,3,0,3,7,1,2,12,11,15,17,1,19,34,55,9,0,0,1,4,7,7,9,7,7,21,7,7,40,59,31,1,1,2,6,4,5,6,1,6,11,24,30,27,19,16,4,5,12,24,48,1,1,2,7,7,5,6,6,7,2,3,2,9,29,9
73,intent:latest_numbers,3,1,2,4,0,2,4,0,12,29,0,20,19,59,24,0,0,1,6,0,4,6,0,4,26,0,6,4,48,37,0,0,0,7,7,7,7,13,7,24,2,22,21,36,12,4,8,16,32,62,1,2,1,2,2,3,13,13,11,5,5,4,53,54,51
74,intent:hi,3,0,2,7,1,2,7,11,8,16,1,19,12,51,49,0,0,1,4,7,7,9,7,7,7,27,7,27,52,51,1,1,2,6,4,5,6,1,6,8,1,16,55,45,21,4,5,12,25,50,1,1,2,7,7,5,6,6,7,2,3,2,32,8,16
75,intent:can_i_get_from_feces_animal_pets,2,1,1,2,7,1,13,14,10,23,2,7,40,48,33,1,1,0,7,1,0,7,1,0,28,1,0,22,54,30,0,0,0,1,5,0,2,3,4,30,7,4,4,14,3,2,3,5,8,14,0,0,0,0,0,0,0,0,0,6,8,7,8,15,17
76,intent:myths,0,3,3,5,5,3,5,2,14,12,21,5,2,21,39,0,1,1,0,6,5,8,6,9,9,5,15,49,40,8,0,0,0,4,0,1,3,5,3,10,26,26,5,59,61,1,1,2,3,6,0,0,0,3,3,2,15,15,14,21,20,22,6,5,7
77,intent:travel,1,1,2,3,3,4,10,3,4,6,26,17,24,15,38,1,3,0,5,4,2,5,11,15,11,20,11,24,35,27,0,0,0,0,6,4,10,12,14,7,17,8,35,44,55,3,4,10,22,43,0,2,1,1,1,1,1,1,3,3,4,5,11,13,10
78,intent:what_are_treatment_options,2,2,1,6,4,1,6,7,1,4,24,1,17,10,1,1,1,0,1,1,5,13,10,5,27,29,31,13,13,20,0,0,0,1,5,0,2,3,4,25,6,31,1,50,59,2,3,7,15,26,0,0,0,0,0,0,14,14,13,23,12,25,21,23,19
79,intent:travel,1,1,2,3,3,4,4,3,2,3,20,17,63,5,55,1,3,0,5,4,2,5,11,15,11,4,11,5,37,56,0,0,0,0,6,4,10,12,14,23,12,24,62,60,40,3,4,10,22,42,0,2,1,1,1,1,1,1,3,3,4,12,52,50,0
80,intent:okay_thanks,3,0,0,4,1,6,8,13,6,7,9,16,44,7,8,2,2,2,2,5,6,2,5,6,2,3,5,45,3,48,3,3,3,3,2,2,9,0,11,6,8,12,14,31,60,4,5,11,23,46,2,1,2,5,5,4,5,5,6,4,1,3,0,0,1
81,intent:what_are_treatment_options,2,2,1,6,4,1,6,7,1,4,24,1,17,10,1,1,1,0,1,1,5,13,10,5,27,29,31,13,13,20,0,0,0,1,5,0,2,3,4,25,6,31,1,50,59,2,3,7,15,26,0,0,0,0,3,0,9,12,9,23,24,25,21,23,19
82,intent:protect_yourself,2,2,1,6,4,1,6,7,1,27,24,1,59,33,22,1,1,0,1,1,5,13,10,5,27,18,31,44,28,46,0,0,0,1,5,0,2,3,4,31,15,13,53,8,34,3,4,8,18,34,0,0,0,0,0,0,14,14,13,14,12,16,48,37,59
83,intent:travel,1,1,2,3,3,4,10,3,2,6,20,17,27,49,58,1,3,0,5,4,2,5,11,15,11,4,11,5,37,56,0,0,0,0,6,4,10,12,14,23,12,24,62,60,40,3,4,10,22,42,0,2,1,1,1,1,1,1,3,3,4,12,52,50,0
84,intent:can_i_get_from_feces_animal_pets,2,2,0,6,4,0,6,4,0,23,23,0,56,2,0,1,1,0,7,1,0,7,1,0,28,1,0,60,1,0,0,0,0,1,5,0,2,3,4,30,7,4,47,15,15,2,3,5,8,15,0,0,0,0,0,0,0,0,0,6,8,7,42,44,42
85,intent:hi,3,0,2,7,1,2,12,11,15,17,1,19,34,55,9,0,0,1,4,7,7,9,7,7,21,7,7,40,59,31,1,1,2,6,4,5,6,1,6,11,27,15,27,53,51,4,5,12,24,48,1,1,2,7,7,5,6,6,7,2,3,2,40,43,40
86,intent:protect_yourself,1,1,2,3,6,7,3,6,7,31,8,31,37,32,28,1,3,0,5,4,2,10,12,14,31,9,12,52,55,52,0,0,0,1,5,0,5,8,0,1,11,11,36,25,39,3,4,8,18,34,0,0,1,1,1,1,11,11,10,22,21,21,5,7,13
87,intent:protect_yourself,1,1,2,3,6,7,14,12,7,18,27,10,22,49,59,1,3,0,5,4,2,5,4,10,16,28,2,17,50,2,0,0,0,1,5,0,11,4,9,0,16,10,41,26,52,3,4,8,17,29,0,2,1,1,1,1,12,9,12,12,6,15,47,33,36
88,intent:okay_thanks,3,0,2,4,1,6,8,13,6,7,22,26,57,63,12,2,2,2,2,5,6,2,5,6,2,3,5,2,51,5,3,3,3,3,2,2,9,0,11,6,8,12,63,58,14,4,5,11,23,45,2,1,2,5,5,4,5,5,6,4,1,3,20,20,45
